,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeCDT,TimeCST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
23,Scattered Clouds,2016-02-14 05:53:00,45.0,,-,64,N/A,30.06,57.0,,11:53 PM,10.0,SSE,19.6,160,Dallas,Texas,75201
0,Scattered Clouds,2016-02-14 06:53:00,48.9,,-,77,N/A,30.02,55.9,,12:53 AM,10.0,South,12.7,180,Dallas,Texas,75201
1,Mostly Cloudy,2016-02-14 07:49:00,51.8,,-,82,N/A,30.01,57.2,,1:49 AM,10.0,South,17.3,180,Dallas,Texas,75201
2,Mostly Cloudy,2016-02-14 07:53:00,52.0,,-,83,N/A,30.00,57.0,,1:53 AM,10.0,South,18.4,180,Dallas,Texas,75201
3,Mostly Cloudy,2016-02-14 08:53:00,53.1,,25.3,84,N/A,30.00,57.9,,2:53 AM,10.0,South,16.1,190,Dallas,Texas,75201
4,Overcast,2016-02-14 09:53:00,52.0,,24.2,78,N/A,29.98,59.0,,3:53 AM,10.0,South,15.0,190,Dallas,Texas,75201
5,Overcast,2016-02-14 10:53:00,52.0,,27.6,75,N/A,29.96,60.1,,4:53 AM,10.0,South,15.0,190,Dallas,Texas,75201
6,Overcast,2016-02-14 11:53:00,52.0,,23.0,75,N/A,29.95,60.1,,5:53 AM,10.0,South,15.0,190,Dallas,Texas,75201
7,Mostly Cloudy,2016-02-14 12:53:00,53.1,,-,78,N/A,29.96,60.1,,6:53 AM,10.0,South,11.5,190,Dallas,Texas,75201
8,Overcast,2016-02-14 13:53:00,53.1,,21.9,78,N/A,29.96,60.1,,7:53 AM,10.0,South,15.0,180,Dallas,Texas,75201
9,Overcast,2016-02-14 14:53:00,53.1,,-,75,N/A,29.96,61.0,,8:53 AM,10.0,South,12.7,190,Dallas,Texas,75201
10,Overcast,2016-02-14 15:53:00,52.0,,-,72,N/A,29.97,61.0,,9:53 AM,10.0,South,11.5,190,Dallas,Texas,75201
11,Overcast,2016-02-14 16:21:00,52.0,,19.6,70,N/A,29.97,62.1,,10:21 AM,10.0,SSW,9.2,200,Dallas,Texas,75201
12,Overcast,2016-02-14 16:53:00,52.0,,-,70,N/A,29.96,62.1,,10:53 AM,10.0,South,12.7,180,Dallas,Texas,75201
13,Overcast,2016-02-14 17:53:00,52.0,,-,65,N/A,29.93,64.0,,11:53 AM,10.0,South,10.4,190,Dallas,Texas,75201
14,Overcast,2016-02-14 18:53:00,52.0,,-,65,N/A,29.90,64.0,,12:53 PM,10.0,South,8.1,190,Dallas,Texas,75201
15,Overcast,2016-02-14 19:53:00,53.1,,-,63,N/A,29.87,66.0,,1:53 PM,10.0,SSW,5.8,210,Dallas,Texas,75201
16,Overcast,2016-02-14 20:53:00,53.1,,-,63,N/A,29.85,66.0,,2:53 PM,10.0,South,10.4,170,Dallas,Texas,75201
17,Overcast,2016-02-14 21:53:00,54.0,,-,65,N/A,29.84,66.0,,3:53 PM,10.0,South,3.5,190,Dallas,Texas,75201
18,Overcast,2016-02-14 22:53:00,54.0,,-,65,N/A,29.82,66.0,,4:53 PM,10.0,South,5.8,180,Dallas,Texas,75201
19,Overcast,2016-02-14 23:53:00,54.0,,-,65,N/A,29.82,66.0,,5:53 PM,10.0,South,4.6,190,Dallas,Texas,75201
20,Overcast,2016-02-15 00:53:00,54.0,,-,65,N/A,29.82,66.0,,6:53 PM,10.0,Calm,Calm,0,Dallas,Texas,75201
21,Overcast,2016-02-15 01:53:00,55.0,,-,70,N/A,29.83,64.9,,7:53 PM,10.0,NE,5.8,40,Dallas,Texas,75201
22,Overcast,2016-02-15 02:53:00,55.0,,-,75,N/A,29.84,63.0,,8:53 PM,10.0,NE,6.9,50,Dallas,Texas,75201
23,Overcast,2016-02-15 03:53:00,54.0,,-,75,N/A,29.83,62.1,,9:53 PM,10.0,ENE,8.1,70,Dallas,Texas,75201
24,Overcast,2016-02-15 04:53:00,54.0,,-,75,N/A,29.82,62.1,,10:53 PM,10.0,ESE,6.9,110,Dallas,Texas,75201
25,Overcast,2016-02-15 05:53:00,54.0,,-,78,N/A,29.81,61.0,,11:53 PM,10.0,ESE,6.9,110,Dallas,Texas,75201
0,Scattered Clouds,2016-02-15 06:53:00,54.0,,-,83,N/A,29.79,59.0,,12:53 AM,10.0,ESE,8.1,120,Dallas,Texas,75201
1,Mostly Cloudy,2016-02-15 07:53:00,54.0,,-,78,N/A,29.79,61.0,,1:53 AM,10.0,South,9.2,180,Dallas,Texas,75201
2,Overcast,2016-02-15 08:53:00,54.0,,-,80,N/A,29.79,60.1,,2:53 AM,10.0,South,4.6,180,Dallas,Texas,75201
3,Overcast,2016-02-15 09:53:00,53.1,,-,84,N/A,29.78,57.9,,3:53 AM,10.0,NNW,3.5,330,Dallas,Texas,75201
4,Overcast,2016-02-15 10:10:00,53.1,,-,84,N/A,29.79,57.9,,4:10 AM,10.0,NNW,5.8,340,Dallas,Texas,75201
5,Overcast,2016-02-15 10:53:00,53.1,,-,87,N/A,29.78,57.0,,4:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
6,Overcast,2016-02-15 11:38:00,51.1,,-,86,N/A,29.81,55.0,,5:38 AM,10.0,NNW,10.4,340,Dallas,Texas,75201
7,Overcast,2016-02-15 11:53:00,50.0,,-,83,N/A,29.81,55.0,,5:53 AM,10.0,North,12.7,10,Dallas,Texas,75201
8,Overcast,2016-02-15 12:23:00,48.9,,-,83,N/A,29.83,54.0,,6:23 AM,10.0,NNW,8.1,340,Dallas,Texas,75201
9,Overcast,2016-02-15 12:53:00,48.0,,-,80,N/A,29.84,54.0,,6:53 AM,10.0,NNW,12.7,340,Dallas,Texas,75201
10,Haze,2016-02-15 13:25:00,50.0,,-,83,N/A,29.88,55.0,,7:25 AM,6.0,North,11.5,350,Dallas,Texas,75201
11,Mostly Cloudy,2016-02-15 13:53:00,50.0,,-,83,N/A,29.86,55.0,,7:53 AM,7.0,North,4.6,10,Dallas,Texas,75201
12,Partly Cloudy,2016-02-15 14:53:00,46.0,,-,65,N/A,29.88,57.9,,8:53 AM,10.0,North,10.4,10,Dallas,Texas,75201
13,Partly Cloudy,2016-02-15 15:53:00,44.1,,-,58,N/A,29.91,59.0,,9:53 AM,10.0,NNW,10.4,330,Dallas,Texas,75201
14,Clear,2016-02-15 16:53:00,39.9,,-,46,N/A,29.93,61.0,,10:53 AM,10.0,NNW,10.4,330,Dallas,Texas,75201
15,Clear,2016-02-15 17:53:00,35.1,,-,33,N/A,29.95,64.9,,11:53 AM,10.0,NNW,15.0,340,Dallas,Texas,75201
16,Clear,2016-02-15 18:53:00,37.0,,-,34,N/A,29.91,66.0,,12:53 PM,10.0,NW,12.7,320,Dallas,Texas,75201
17,Clear,2016-02-15 19:53:00,36.0,,-,30,N/A,29.88,69.1,,1:53 PM,10.0,NW,11.5,320,Dallas,Texas,75201
18,Partly Cloudy,2016-02-15 20:53:00,28.0,,-,21,N/A,29.85,70.0,,2:53 PM,10.0,North,13.8,360,Dallas,Texas,75201
19,Partly Cloudy,2016-02-15 21:53:00,27.0,,-,20,N/A,29.84,70.0,,3:53 PM,10.0,North,15.0,350,Dallas,Texas,75201
20,Partly Cloudy,2016-02-15 22:53:00,25.0,,-,18,N/A,29.85,70.0,,4:53 PM,10.0,North,15.0,350,Dallas,Texas,75201
21,Partly Cloudy,2016-02-15 23:53:00,24.1,,-,20,N/A,29.87,66.9,,5:53 PM,10.0,North,11.5,350,Dallas,Texas,75201
22,Partly Cloudy,2016-02-16 00:53:00,26.1,,-,25,N/A,29.88,62.1,,6:53 PM,10.0,Variable,5.8,0,Dallas,Texas,75201
23,Partly Cloudy,2016-02-16 01:53:00,26.1,,-,26,N/A,29.88,61.0,,7:53 PM,10.0,SSW,3.5,210,Dallas,Texas,75201
24,Mostly Cloudy,2016-02-16 02:53:00,30.0,,-,36,N/A,29.88,57.0,,8:53 PM,10.0,Calm,Calm,0,Dallas,Texas,75201
25,Partly Cloudy,2016-02-16 03:53:00,32.0,,-,43,N/A,29.89,54.0,,9:53 PM,10.0,SSE,3.5,150,Dallas,Texas,75201
26,Clear,2016-02-16 04:53:00,33.1,,-,50,N/A,29.88,51.1,,10:53 PM,10.0,Calm,Calm,0,Dallas,Texas,75201
27,Clear,2016-02-16 05:53:00,33.1,,-,49,N/A,29.88,52.0,,11:53 PM,10.0,Calm,Calm,0,Dallas,Texas,75201
0,Partly Cloudy,2016-02-16 06:53:00,36.0,,-,63,N/A,29.88,48.0,,12:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
1,Mostly Cloudy,2016-02-16 07:53:00,34.0,,-,52,N/A,29.86,51.1,,1:53 AM,10.0,SW,5.8,220,Dallas,Texas,75201
2,Mostly Cloudy,2016-02-16 08:53:00,33.1,,-,52,N/A,29.85,50.0,,2:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
3,Mostly Cloudy,2016-02-16 09:53:00,30.9,,-,43,N/A,29.84,53.1,,3:53 AM,10.0,SW,6.9,220,Dallas,Texas,75201
4,Mostly Cloudy,2016-02-16 10:53:00,30.0,,-,40,N/A,29.84,54.0,,4:53 AM,10.0,SSW,6.9,210,Dallas,Texas,75201
5,Scattered Clouds,2016-02-16 11:53:00,32.0,,-,47,N/A,29.86,52.0,,5:53 AM,10.0,SSW,5.8,210,Dallas,Texas,75201
6,Scattered Clouds,2016-02-16 12:53:00,34.0,,-,48,N/A,29.88,53.1,,6:53 AM,10.0,WSW,4.6,240,Dallas,Texas,75201
7,Mostly Cloudy,2016-02-16 13:53:00,34.0,,-,48,N/A,29.91,53.1,,7:53 AM,10.0,WSW,4.6,240,Dallas,Texas,75201
8,Scattered Clouds,2016-02-16 14:53:00,35.1,,-,45,N/A,29.96,55.9,,8:53 AM,10.0,WNW,5.8,300,Dallas,Texas,75201
9,Scattered Clouds,2016-02-16 15:53:00,36.0,,-,37,N/A,29.96,63.0,,9:53 AM,10.0,WNW,9.2,300,Dallas,Texas,75201
10,Scattered Clouds,2016-02-16 16:53:00,35.1,,-,33,N/A,29.99,64.9,,10:53 AM,10.0,North,15.0,10,Dallas,Texas,75201
11,Scattered Clouds,2016-02-16 17:53:00,37.0,,-,32,N/A,29.99,68.0,,11:53 AM,10.0,North,12.7,360,Dallas,Texas,75201
12,Scattered Clouds,2016-02-16 18:53:00,37.9,,24.2,30,N/A,29.99,71.1,,12:53 PM,10.0,NNW,16.1,340,Dallas,Texas,75201
13,Scattered Clouds,2016-02-16 19:53:00,37.0,,-,29,N/A,29.98,71.1,,1:53 PM,10.0,NW,16.1,310,Dallas,Texas,75201
14,Mostly Cloudy,2016-02-16 20:53:00,32.0,,25.3,24,N/A,29.98,71.1,,2:53 PM,10.0,NNW,18.4,330,Dallas,Texas,75201
15,Mostly Cloudy,2016-02-16 21:53:00,32.0,,-,24,N/A,29.98,71.1,,3:53 PM,10.0,NNW,16.1,340,Dallas,Texas,75201
16,Mostly Cloudy,2016-02-16 22:53:00,27.0,,-,21,N/A,29.99,69.1,,4:53 PM,10.0,NNW,12.7,330,Dallas,Texas,75201
17,Mostly Cloudy,2016-02-16 23:53:00,23.0,,-,20,N/A,30.00,66.0,,5:53 PM,10.0,NNW,12.7,340,Dallas,Texas,75201
18,Scattered Clouds,2016-02-17 00:53:00,21.0,,-,21,N/A,30.02,62.1,,6:53 PM,10.0,North,10.4,350,Dallas,Texas,75201
19,Scattered Clouds,2016-02-17 01:53:00,21.0,,-,23,N/A,30.06,59.0,,7:53 PM,10.0,North,6.9,350,Dallas,Texas,75201
20,Partly Cloudy,2016-02-17 02:53:00,21.0,,-,25,N/A,30.08,57.0,,8:53 PM,10.0,North,6.9,10,Dallas,Texas,75201
21,Partly Cloudy,2016-02-17 03:53:00,21.9,,-,30,N/A,30.10,53.1,,9:53 PM,10.0,North,5.8,350,Dallas,Texas,75201
22,Partly Cloudy,2016-02-17 04:53:00,27.0,,-,39,N/A,30.12,51.1,,10:53 PM,10.0,NNW,4.6,340,Dallas,Texas,75201
23,Partly Cloudy,2016-02-17 05:53:00,28.0,,-,43,N/A,30.14,50.0,,11:53 PM,10.0,Calm,Calm,0,Dallas,Texas,75201
0,Partly Cloudy,2016-02-17 06:53:00,27.0,,-,43,N/A,30.15,48.9,,12:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
1,Partly Cloudy,2016-02-17 07:53:00,28.4,,-,50,N/A,30.16,46.4,,1:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
2,Partly Cloudy,2016-02-17 08:53:00,30.2,,-,50,N/A,30.17,48.2,,2:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
3,Partly Cloudy,2016-02-17 09:53:00,28.4,,-,46,N/A,30.16,48.2,,3:53 AM,10.0,East,3.5,80,Dallas,Texas,75201
4,Clear,2016-02-17 10:53:00,32.0,,-,60,N/A,30.17,45.0,,4:53 AM,10.0,Calm,Calm,0,Dallas,Texas,75201
5,Partly Cloudy,2016-02-17 11:53:00,30.2,,-,53,N/A,30.19,46.4,,5:53 AM,10.0,East,4.6,100,Dallas,Texas,75201
6,Partly Cloudy,2016-02-17 12:53:00,30.9,,-,60,N/A,30.22,44.1,,6:53 AM,10.0,SE,5.8,140,Dallas,Texas,75201
7,Partly Cloudy,2016-02-17 13:53:00,33.1,,-,59,N/A,30.24,46.9,,7:53 AM,10.0,ESE,9.2,120,Dallas,Texas,75201
8,Partly Cloudy,2016-02-17 14:53:00,32.0,,-,45,N/A,30.27,53.1,,8:53 AM,10.0,SE,11.5,130,Dallas,Texas,75201
9,Clear,2016-02-17 15:53:00,33.1,,-,40,N/A,30.28,57.0,,9:53 AM,10.0,SE,12.7,140,Dallas,Texas,75201
10,Partly Cloudy,2016-02-17 16:53:00,33.1,,-,36,N/A,30.27,60.1,,10:53 AM,10.0,SSE,13.8,150,Dallas,Texas,75201
11,Clear,2016-02-17 17:53:00,33.1,,-,33,N/A,30.26,63.0,,11:53 AM,10.0,SSE,9.2,160,Dallas,Texas,75201
12,Clear,2016-02-17 18:53:00,30.9,,-,28,N/A,30.23,64.9,,12:53 PM,10.0,South,11.5,180,Dallas,Texas,75201
13,Partly Cloudy,2016-02-17 19:53:00,30.0,,-,24,N/A,30.20,68.0,,1:53 PM,10.0,SE,11.5,140,Dallas,Texas,75201
14,Partly Cloudy,2016-02-17 20:53:00,30.0,,-,23,N/A,30.18,69.1,,2:53 PM,10.0,South,9.2,170,Dallas,Texas,75201
15,Partly Cloudy,2016-02-17 21:53:00,28.9,,-,22,N/A,30.15,70.0,,3:53 PM,10.0,SSE,15.0,160,Dallas,Texas,75201
16,Partly Cloudy,2016-02-17 22:53:00,28.9,,-,22,N/A,30.14,69.1,,4:53 PM,10.0,SSE,15.0,160,Dallas,Texas,75201
17,Scattered Clouds,2016-02-17 23:53:00,30.0,,-,25,N/A,30.15,66.9,,5:53 PM,10.0,SSE,13.8,150,Dallas,Texas,75201
18,Partly Cloudy,2016-02-18 00:53:00,30.9,,-,31,N/A,30.16,62.1,,6:53 PM,10.0,SSE,8.1,150,Dallas,Texas,75201
19,Partly Cloudy,2016-02-18 01:53:00,33.1,,-,31,N/A,30.16,64.0,,7:53 PM,10.0,SSE,13.8,160,Dallas,Texas,75201
20,Clear,2016-02-18 02:53:00,33.1,,-,33,N/A,30.17,63.0,,8:53 PM,10.0,SSE,11.5,160,Dallas,Texas,75201
21,Clear,2016-02-18 03:53:00,34.0,,-,35,N/A,30.17,62.1,,9:53 PM,10.0,South,12.7,170,Dallas,Texas,75201
22,Clear,2016-02-18 04:53:00,34.0,,-,38,N/A,30.15,60.1,,10:53 PM,10.0,South,13.8,170,Dallas,Texas,75201
23,Clear,2016-02-18 05:53:00,34.0,,-,38,N/A,30.14,60.1,,11:53 PM,10.0,SSE,18.4,160,Dallas,Texas,75201
0,Partly Cloudy,2016-02-18 06:53:00,35.1,,-,42,N/A,30.14,57.9,,12:53 AM,10.0,SSE,15.0,160,Dallas,Texas,75201
1,Partly Cloudy,2016-02-18 07:53:00,36.0,,-,47,N/A,30.14,55.9,,1:53 AM,10.0,South,12.7,180,Dallas,Texas,75201
2,Scattered Clouds,2016-02-18 08:53:00,36.0,,-,47,N/A,30.14,55.9,,2:53 AM,10.0,South,11.5,180,Dallas,Texas,75201
3,Mostly Cloudy,2016-02-18 09:53:00,35.1,,-,47,N/A,30.13,55.0,,3:53 AM,10.0,South,11.5,170,Dallas,Texas,75201
4,Mostly Cloudy,2016-02-18 10:53:00,36.0,,-,51,N/A,30.13,54.0,,4:53 AM,10.0,South,11.5,170,Dallas,Texas,75201
5,Scattered Clouds,2016-02-18 11:53:00,37.0,,-,57,N/A,30.15,52.0,,5:53 AM,10.0,SE,9.2,140,Dallas,Texas,75201
6,Partly Cloudy,2016-02-18 12:53:00,36.0,,-,54,N/A,30.17,52.0,,6:53 AM,10.0,SSE,12.7,150,Dallas,Texas,75201
7,Mostly Cloudy,2016-02-18 13:25:00,37.0,,-,59,N/A,30.18,51.1,,7:25 AM,10.0,SSE,10.4,160,Dallas,Texas,75201
8,Mostly Cloudy,2016-02-18 13:50:00,37.4,,-,58,N/A,30.18,51.8,,7:50 AM,10.0,SSE,15.0,160,Dallas,Texas,75201
9,Mostly Cloudy,2016-02-18 13:53:00,37.9,,-,61,N/A,30.17,51.1,,7:53 AM,10.0,South,15.0,170,Dallas,Texas,75201
10,Partly Cloudy,2016-02-18 14:53:00,45.0,,-,72,N/A,30.19,54.0,,8:53 AM,10.0,South,18.4,170,Dallas,Texas,75201
11,Mostly Cloudy,2016-02-18 15:45:00,48.9,,-,72,N/A,30.21,57.9,,9:45 AM,10.0,South,17.3,170,Dallas,Texas,75201
12,Mostly Cloudy,2016-02-18 15:53:00,48.9,,29.9,74,N/A,30.20,57.0,,9:53 AM,10.0,South,20.7,180,Dallas,Texas,75201
13,Scattered Clouds,2016-02-18 16:45:00,50.0,,34.5,69,N/A,30.20,60.1,,10:45 AM,10.0,South,19.6,180,Dallas,Texas,75201
14,Scattered Clouds,2016-02-18 16:53:00,51.1,,32.2,70,N/A,30.18,61.0,,10:53 AM,10.0,South,26.5,180,Dallas,Texas,75201
15,Partly Cloudy,2016-02-18 17:53:00,50.0,,32.2,56,N/A,30.16,66.0,,11:53 AM,10.0,South,20.7,170,Dallas,Texas,75201
16,Clear,2016-02-18 18:53:00,50.0,,34.5,49,N/A,30.11,70.0,,12:53 PM,10.0,South,25.3,170,Dallas,Texas,75201
17,Clear,2016-02-18 19:53:00,48.9,,31.1,41,N/A,30.07,73.9,,1:53 PM,10.0,South,19.6,180,Dallas,Texas,75201
18,Clear,2016-02-18 20:53:00,50.0,,36.8,41,N/A,30.04,75.0,,2:53 PM,10.0,South,27.6,170,Dallas,Texas,75201
19,Clear,2016-02-18 21:53:00,48.9,,35.7,41,N/A,30.01,73.9,,3:53 PM,10.0,South,24.2,180,Dallas,Texas,75201
20,Clear,2016-02-18 22:53:00,48.0,,31.1,40,N/A,30.01,73.9,,4:53 PM,10.0,South,21.9,180,Dallas,Texas,75201
21,Clear,2016-02-18 23:53:00,50.0,,25.3,44,N/A,29.99,73.0,,5:53 PM,10.0,South,17.3,190,Dallas,Texas,75201
22,Clear,2016-02-19 00:53:00,52.0,,23.0,51,N/A,29.99,71.1,,6:53 PM,10.0,South,15.0,180,Dallas,Texas,75201
23,Clear,2016-02-19 01:53:00,52.0,,-,53,N/A,29.98,70.0,,7:53 PM,10.0,South,16.1,180,Dallas,Texas,75201
24,Clear,2016-02-19 02:53:00,52.0,,33.4,53,N/A,29.99,70.0,,8:53 PM,10.0,South,23.0,180,Dallas,Texas,75201
25,Clear,2016-02-19 03:53:00,52.0,,29.9,54,N/A,30.00,69.1,,9:53 PM,10.0,South,20.7,180,Dallas,Texas,75201
26,Clear,2016-02-19 04:53:00,54.0,,29.9,61,N/A,30.01,68.0,,10:53 PM,10.0,SSW,20.7,200,Dallas,Texas,75201
27,Partly Cloudy,2016-02-19 05:53:00,54.0,,25.3,68,N/A,30.03,64.9,,11:53 PM,10.0,South,17.3,190,Dallas,Texas,75201
0,Partly Cloudy,2016-02-19 06:53:00,55.0,,28.8,73,N/A,30.02,64.0,,12:53 AM,10.0,South,15.0,180,Dallas,Texas,75201
1,Mostly Cloudy,2016-02-19 07:38:00,55.0,,-,75,N/A,30.04,63.0,,1:38 AM,10.0,SSW,12.7,200,Dallas,Texas,75201
2,Mostly Cloudy,2016-02-19 07:53:00,55.0,,24.2,73,N/A,30.02,64.0,,1:53 AM,10.0,SSW,13.8,200,Dallas,Texas,75201
3,Mostly Cloudy,2016-02-19 08:53:00,55.9,,31.1,75,N/A,30.00,64.0,,2:53 AM,10.0,South,21.9,180,Dallas,Texas,75201
4,Partly Cloudy,2016-02-19 09:39:00,55.9,,20.7,78,N/A,30.02,63.0,,3:39 AM,10.0,South,15.0,190,Dallas,Texas,75201
5,Scattered Clouds,2016-02-19 09:53:00,55.9,,19.6,78,N/A,30.01,63.0,,3:53 AM,10.0,South,11.5,190,Dallas,Texas,75201
6,Mostly Cloudy,2016-02-19 10:33:00,55.9,,18.4,78,N/A,30.03,63.0,,4:33 AM,10.0,SSW,6.9,200,Dallas,Texas,75201
7,Mostly Cloudy,2016-02-19 10:53:00,55.0,,-,78,N/A,30.02,62.1,,4:53 AM,10.0,South,15.0,180,Dallas,Texas,75201
8,Mostly Cloudy,2016-02-19 11:53:00,55.9,,-,80,N/A,30.04,62.1,,5:53 AM,10.0,SSW,12.7,200,Dallas,Texas,75201
9,Mostly Cloudy,2016-02-19 12:53:00,55.0,,27.6,78,N/A,30.04,62.1,,6:53 AM,10.0,South,19.6,180,Dallas,Texas,75201
10,Mostly Cloudy,2016-02-19 13:53:00,55.0,,19.6,75,N/A,30.08,63.0,,7:53 AM,10.0,SSW,10.4,200,Dallas,Texas,75201
11,Scattered Clouds,2016-02-19 14:08:00,55.0,,-,75,N/A,30.10,63.0,,8:08 AM,10.0,SSW,12.7,200,Dallas,Texas,75201
12,Partly Cloudy,2016-02-19 14:53:00,55.0,,24.2,70,N/A,30.09,64.9,,8:53 AM,10.0,SSW,15.0,210,Dallas,Texas,75201
13,Partly Cloudy,2016-02-19 15:53:00,55.0,,28.8,66,N/A,30.10,66.9,,9:53 AM,10.0,SSW,17.3,200,Dallas,Texas,75201
14,Partly Cloudy,2016-02-19 16:53:00,55.0,,27.6,61,N/A,30.10,69.1,,10:53 AM,10.0,SW,18.4,220,Dallas,Texas,75201
15,Partly Cloudy,2016-02-19 17:53:00,55.9,,21.9,59,N/A,30.09,71.1,,11:53 AM,10.0,SW,13.8,230,Dallas,Texas,75201
16,Partly Cloudy,2016-02-19 18:53:00,55.9,,-,53,N/A,30.06,73.9,,12:53 PM,10.0,SW,9.2,220,Dallas,Texas,75201
17,Partly Cloudy,2016-02-19 19:53:00,57.0,,-,52,N/A,30.01,75.9,,1:53 PM,10.0,SSW,9.2,210,Dallas,Texas,75201
18,Scattered Clouds,2016-02-19 20:53:00,57.0,,-,50,N/A,30.01,77.0,,2:53 PM,10.0,South,10.4,190,Dallas,Texas,75201
19,Mostly Cloudy,2016-02-19 21:53:00,57.0,,-,50,N/A,30.00,77.0,,3:53 PM,10.0,SSW,11.5,210,Dallas,Texas,75201
20,Scattered Clouds,2016-02-19 22:53:00,57.0,,-,50,N/A,29.99,77.0,,4:53 PM,10.0,South,12.7,190,Dallas,Texas,75201
21,Mostly Cloudy,2016-02-19 23:53:00,57.0,,-,53,N/A,30.00,75.0,,5:53 PM,10.0,South,18.4,170,Dallas,Texas,75201
22,Mostly Cloudy,2016-02-20 00:53:00,57.0,,-,57,N/A,30.01,73.0,,6:53 PM,10.0,South,11.5,170,Dallas,Texas,75201
23,Mostly Cloudy,2016-02-20 01:53:00,55.0,,-,57,N/A,30.02,71.1,,7:53 PM,10.0,South,11.5,170,Dallas,Texas,75201
24,Mostly Cloudy,2016-02-20 02:53:00,55.0,,-,57,N/A,30.03,71.1,,8:53 PM,10.0,South,10.4,170,Dallas,Texas,75201
25,Mostly Cloudy,2016-02-20 03:53:00,55.0,,-,57,N/A,30.03,71.1,,9:53 PM,10.0,South,8.1,190,Dallas,Texas,75201
26,Mostly Cloudy,2016-02-20 04:53:00,55.9,,-,63,N/A,30.04,69.1,,10:53 PM,10.0,South,8.1,180,Dallas,Texas,75201
27,Mostly Cloudy,2016-02-20 05:53:00,57.0,,20.7,65,N/A,30.03,69.1,,11:53 PM,10.0,South,13.8,190,Dallas,Texas,75201
0,Mostly Cloudy,2016-02-20 06:53:00,57.9,,21.9,70,N/A,30.01,68.0,,12:53 AM,10.0,South,13.8,190,Dallas,Texas,75201
1,Overcast,2016-02-20 07:53:00,59.0,,-,76,N/A,30.01,66.9,,1:53 AM,10.0,South,11.5,190,Dallas,Texas,75201
2,Overcast,2016-02-20 08:53:00,59.0,,-,78,N/A,30.00,66.0,,2:53 AM,10.0,South,9.2,190,Dallas,Texas,75201
3,Mostly Cloudy,2016-02-20 09:18:00,60.1,,-,81,N/A,30.01,66.0,,3:18 AM,10.0,SSW,9.2,210,Dallas,Texas,75201
4,Overcast,2016-02-20 09:53:00,60.1,,19.6,81,N/A,29.98,66.0,,3:53 AM,10.0,South,8.1,190,Dallas,Texas,75201
5,Overcast,2016-02-20 10:22:00,60.1,,-,81,N/A,29.99,66.0,,4:22 AM,10.0,South,11.5,190,Dallas,Texas,75201
6,Overcast,2016-02-20 10:53:00,61.0,,18.4,81,N/A,29.99,66.9,,4:53 AM,10.0,SSW,9.2,210,Dallas,Texas,75201
7,Overcast,2016-02-20 11:47:00,60.8,,-,83,N/A,30.01,66.2,,5:47 AM,10.0,South,10.4,190,Dallas,Texas,75201
8,Overcast,2016-02-20 11:53:00,61.0,,-,81,N/A,29.99,66.9,,5:53 AM,10.0,South,10.4,190,Dallas,Texas,75201
9,Overcast,2016-02-20 12:53:00,62.1,,-,81,N/A,30.00,68.0,,6:53 AM,10.0,SSW,9.2,200,Dallas,Texas,75201
10,Overcast,2016-02-20 13:53:00,62.1,,21.9,81,N/A,30.01,68.0,,7:53 AM,10.0,SSW,10.4,210,Dallas,Texas,75201
11,Overcast,2016-02-20 14:53:00,62.1,,-,78,N/A,30.03,69.1,,8:53 AM,10.0,SSW,6.9,200,Dallas,Texas,75201
12,Overcast,2016-02-20 15:53:00,62.1,,-,76,N/A,30.04,70.0,,9:53 AM,10.0,SSW,8.1,200,Dallas,Texas,75201
13,Overcast,2016-02-20 16:53:00,62.1,,20.7,71,N/A,30.03,72.0,,10:53 AM,10.0,SSW,12.7,200,Dallas,Texas,75201
14,Mostly Cloudy,2016-02-20 17:53:00,62.1,,-,68,N/A,30.01,73.0,,11:53 AM,10.0,South,16.1,190,Dallas,Texas,75201
15,Mostly Cloudy,2016-02-20 18:53:00,62.1,,25.3,66,N/A,29.98,73.9,,12:53 PM,10.0,South,16.1,180,Dallas,Texas,75201
16,Mostly Cloudy,2016-02-20 19:53:00,61.0,,26.5,62,N/A,29.94,75.0,,1:53 PM,10.0,South,13.8,190,Dallas,Texas,75201
17,Mostly Cloudy,2016-02-20 20:53:00,61.0,,26.5,64,N/A,29.92,73.9,,2:53 PM,10.0,South,18.4,190,Dallas,Texas,75201
18,Mostly Cloudy,2016-02-20 21:10:00,61.0,,21.9,60,N/A,29.93,75.9,,3:10 PM,10.0,South,16.1,180,Dallas,Texas,75201
19,Mostly Cloudy,2016-02-20 21:49:00,62.6,,27.6,69,N/A,29.92,73.4,,3:49 PM,10.0,South,16.1,190,Dallas,Texas,75201
20,Mostly Cloudy,2016-02-20 21:53:00,62.1,,24.2,68,N/A,29.91,73.0,,3:53 PM,10.0,South,15.0,170,Dallas,Texas,75201
