,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeEDT,TimeEST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
1,Scattered Clouds,2016-02-21 06:53:00,55.0,,-,61,N/A,30.16,69.1,,1:53 AM,10.0,East,9.2,90,Miami,Florida,33010
2,Partly Cloudy,2016-02-21 07:53:00,54.0,,-,58,N/A,30.14,69.1,,2:53 AM,10.0,East,8.1,100,Miami,Florida,33010
3,Partly Cloudy,2016-02-21 08:53:00,54.0,,-,65,N/A,30.13,66.0,,3:53 AM,10.0,East,5.8,100,Miami,Florida,33010
4,Scattered Clouds,2016-02-21 09:53:00,54.0,,-,63,N/A,30.12,66.9,,4:53 AM,10.0,ENE,3.5,70,Miami,Florida,33010
5,Partly Cloudy,2016-02-21 10:53:00,54.0,,-,65,N/A,30.12,66.0,,5:53 AM,10.0,East,3.5,80,Miami,Florida,33010
6,Partly Cloudy,2016-02-21 11:53:00,55.0,,-,70,N/A,30.14,64.9,,6:53 AM,10.0,Calm,Calm,0,Miami,Florida,33010
7,Partly Cloudy,2016-02-21 12:53:00,55.9,,-,70,N/A,30.16,66.0,,7:53 AM,10.0,North,4.6,350,Miami,Florida,33010
8,Partly Cloudy,2016-02-21 13:53:00,59.0,,-,59,N/A,30.17,73.9,,8:53 AM,10.0,Calm,Calm,0,Miami,Florida,33010
9,Scattered Clouds,2016-02-21 14:53:00,57.0,,-,53,N/A,30.18,75.0,,9:53 AM,10.0,ESE,11.5,110,Miami,Florida,33010
10,Mostly Cloudy,2016-02-21 15:53:00,57.0,,-,53,N/A,30.18,75.0,,10:53 AM,10.0,East,10.4,100,Miami,Florida,33010
11,Mostly Cloudy,2016-02-21 16:53:00,57.9,,21.9,50,N/A,30.16,78.1,,11:53 AM,10.0,East,12.7,80,Miami,Florida,33010
12,Mostly Cloudy,2016-02-21 17:53:00,57.0,,-,50,N/A,30.13,77.0,,12:53 PM,10.0,East,8.1,90,Miami,Florida,33010
13,Mostly Cloudy,2016-02-21 18:53:00,57.0,,-,50,N/A,30.11,77.0,,1:53 PM,10.0,ESE,11.5,120,Miami,Florida,33010
14,Mostly Cloudy,2016-02-21 19:53:00,57.9,,-,50,N/A,30.09,78.1,,2:53 PM,10.0,ESE,8.1,120,Miami,Florida,33010
15,Mostly Cloudy,2016-02-21 20:53:00,57.0,,-,50,N/A,30.09,77.0,,3:53 PM,10.0,ESE,12.7,120,Miami,Florida,33010
16,Scattered Clouds,2016-02-21 21:53:00,57.0,,-,52,N/A,30.09,75.9,,4:53 PM,10.0,ESE,10.4,110,Miami,Florida,33010
17,Scattered Clouds,2016-02-21 22:53:00,57.9,,18.4,59,N/A,30.09,73.0,,5:53 PM,10.0,ESE,12.7,120,Miami,Florida,33010
18,Scattered Clouds,2016-02-21 23:53:00,57.0,,-,59,N/A,30.10,72.0,,6:53 PM,10.0,ESE,8.1,120,Miami,Florida,33010
19,Mostly Cloudy,2016-02-22 00:53:00,57.9,,-,59,N/A,30.10,73.0,,7:53 PM,10.0,ESE,8.1,110,Miami,Florida,33010
20,Overcast,2016-02-22 01:53:00,57.9,,-,59,N/A,30.12,73.0,,8:53 PM,10.0,East,11.5,100,Miami,Florida,33010
21,Overcast,2016-02-22 02:53:00,59.0,,-,61,N/A,30.12,73.0,,9:53 PM,10.0,East,8.1,80,Miami,Florida,33010
22,Mostly Cloudy,2016-02-22 03:53:00,61.0,,-,66,N/A,30.11,73.0,,10:53 PM,10.0,East,8.1,90,Miami,Florida,33010
23,Scattered Clouds,2016-02-22 04:53:00,61.0,,-,70,N/A,30.09,71.1,,11:53 PM,10.0,ESE,6.9,110,Miami,Florida,33010
0,Scattered Clouds,2016-02-22 05:53:00,60.1,,-,73,N/A,30.07,69.1,,12:53 AM,10.0,East,6.9,100,Miami,Florida,33010
1,Partly Cloudy,2016-02-22 06:53:00,60.1,,-,73,N/A,30.04,69.1,,1:53 AM,10.0,East,6.9,100,Miami,Florida,33010
2,Mostly Cloudy,2016-02-22 07:53:00,60.1,,-,73,N/A,30.02,69.1,,2:53 AM,10.0,East,6.9,100,Miami,Florida,33010
3,Mostly Cloudy,2016-02-22 08:53:00,60.1,,-,71,N/A,30.02,70.0,,3:53 AM,10.0,ESE,4.6,110,Miami,Florida,33010
4,Mostly Cloudy,2016-02-22 09:53:00,61.0,,-,75,N/A,30.02,69.1,,4:53 AM,10.0,ESE,6.9,120,Miami,Florida,33010
5,Partly Cloudy,2016-02-22 10:53:00,61.0,,-,75,N/A,30.02,69.1,,5:53 AM,10.0,ESE,4.6,120,Miami,Florida,33010
6,Scattered Clouds,2016-02-22 11:53:00,60.1,,-,76,N/A,30.03,68.0,,6:53 AM,10.0,Calm,Calm,0,Miami,Florida,33010
7,Scattered Clouds,2016-02-22 12:53:00,60.1,,-,66,N/A,30.04,72.0,,7:53 AM,10.0,East,8.1,100,Miami,Florida,33010
8,Partly Cloudy,2016-02-22 13:53:00,62.1,,18.4,64,N/A,30.06,75.0,,8:53 AM,10.0,ESE,12.7,120,Miami,Florida,33010
9,Partly Cloudy,2016-02-22 14:53:00,61.0,,-,58,N/A,30.06,77.0,,9:53 AM,10.0,ESE,16.1,120,Miami,Florida,33010
10,Partly Cloudy,2016-02-22 15:53:00,60.1,,-,54,N/A,30.06,78.1,,10:53 AM,10.0,ESE,12.7,120,Miami,Florida,33010
11,Scattered Clouds,2016-02-22 16:53:00,61.0,,20.7,56,N/A,30.05,78.1,,11:53 AM,10.0,ESE,12.7,120,Miami,Florida,33010
12,Scattered Clouds,2016-02-22 17:53:00,60.1,,-,50,N/A,30.01,80.1,,12:53 PM,10.0,SE,10.4,140,Miami,Florida,33010
13,Mostly Cloudy,2016-02-22 18:53:00,62.1,,24.2,56,N/A,29.99,79.0,,1:53 PM,10.0,SE,12.7,130,Miami,Florida,33010
14,Scattered Clouds,2016-02-22 19:53:00,62.1,,25.3,58,N/A,29.97,78.1,,2:53 PM,10.0,ESE,15.0,120,Miami,Florida,33010
15,Scattered Clouds,2016-02-22 20:53:00,61.0,,23.0,56,N/A,29.96,78.1,,3:53 PM,10.0,ESE,17.3,120,Miami,Florida,33010
16,Scattered Clouds,2016-02-22 21:53:00,59.0,,-,54,N/A,29.96,77.0,,4:53 PM,10.0,SE,10.4,140,Miami,Florida,33010
17,Partly Cloudy,2016-02-22 22:53:00,60.1,,-,60,N/A,29.97,75.0,,5:53 PM,10.0,SE,6.9,130,Miami,Florida,33010
18,Partly Cloudy,2016-02-22 23:53:00,62.1,,-,66,N/A,29.97,73.9,,6:53 PM,10.0,SE,6.9,140,Miami,Florida,33010
19,Partly Cloudy,2016-02-23 00:53:00,63.0,,-,73,N/A,29.97,72.0,,7:53 PM,10.0,SE,5.8,130,Miami,Florida,33010
20,Clear,2016-02-23 01:53:00,63.0,,-,71,N/A,29.98,73.0,,8:53 PM,10.0,SE,9.2,130,Miami,Florida,33010
21,Mostly Cloudy,2016-02-23 02:53:00,64.0,,-,73,N/A,29.99,73.0,,9:53 PM,10.0,SE,6.9,140,Miami,Florida,33010
22,Overcast,2016-02-23 03:53:00,64.9,,-,73,N/A,29.99,73.9,,10:53 PM,10.0,SE,6.9,130,Miami,Florida,33010
23,Overcast,2016-02-23 04:53:00,64.9,,-,76,N/A,29.98,73.0,,11:53 PM,10.0,SE,5.8,130,Miami,Florida,33010
0,Scattered Clouds,2016-02-23 05:53:00,64.9,,-,76,N/A,29.97,73.0,,12:53 AM,10.0,SE,9.2,130,Miami,Florida,33010
1,Scattered Clouds,2016-02-23 06:53:00,64.9,,-,78,N/A,29.96,72.0,,1:53 AM,10.0,SE,8.1,130,Miami,Florida,33010
2,Partly Cloudy,2016-02-23 07:53:00,66.0,,-,81,N/A,29.93,72.0,,2:53 AM,10.0,ESE,10.4,120,Miami,Florida,33010
3,Partly Cloudy,2016-02-23 08:53:00,64.9,,-,76,N/A,29.91,73.0,,3:53 AM,10.0,SE,11.5,130,Miami,Florida,33010
4,Scattered Clouds,2016-02-23 09:53:00,66.0,,-,79,N/A,29.91,73.0,,4:53 AM,10.0,SE,13.8,130,Miami,Florida,33010
5,Mostly Cloudy,2016-02-23 10:53:00,66.0,,19.6,76,N/A,29.91,73.9,,5:53 AM,10.0,SE,12.7,140,Miami,Florida,33010
6,Mostly Cloudy,2016-02-23 11:53:00,66.0,,-,76,N/A,29.94,73.9,,6:53 AM,10.0,SE,12.7,140,Miami,Florida,33010
7,Mostly Cloudy,2016-02-23 12:34:00,66.0,,-,76,N/A,29.95,73.9,,7:34 AM,10.0,SE,11.5,140,Miami,Florida,33010
8,Mostly Cloudy,2016-02-23 12:53:00,66.0,,-,76,N/A,29.96,73.9,,7:53 AM,10.0,SSE,13.8,150,Miami,Florida,33010
9,Mostly Cloudy,2016-02-23 13:53:00,66.0,,21.9,71,N/A,29.96,75.9,,8:53 AM,10.0,SE,12.7,140,Miami,Florida,33010
10,Mostly Cloudy,2016-02-23 14:53:00,66.9,,20.7,71,N/A,29.98,77.0,,9:53 AM,10.0,SE,15.0,130,Miami,Florida,33010
11,Mostly Cloudy,2016-02-23 15:53:00,68.0,,26.5,67,N/A,29.98,80.1,,10:53 AM,10.0,SSE,18.4,150,Miami,Florida,33010
12,Mostly Cloudy,2016-02-23 16:53:00,68.0,,27.6,69,N/A,29.96,79.0,,11:53 AM,10.0,SE,20.7,130,Miami,Florida,33010
13,Mostly Cloudy,2016-02-23 17:53:00,69.1,,27.6,74,N/A,29.94,78.1,,12:53 PM,10.0,SE,18.4,140,Miami,Florida,33010
14,Mostly Cloudy,2016-02-23 18:19:00,70.0,,24.2,76,0.00,29.92,78.1,,1:19 PM,10.0,SSE,12.7,150,Miami,Florida,33010
15,Overcast,2016-02-23 18:53:00,69.1,,27.6,74,0.00,29.91,78.1,,1:53 PM,10.0,SSE,19.6,150,Miami,Florida,33010
16,Light Rain,2016-02-23 19:20:00,69.1,Rain,21.9,76,0.00,29.91,77.0,,2:20 PM,9.0,SSW,10.4,210,Miami,Florida,33010
17,Heavy Rain,2016-02-23 19:33:00,69.1,Rain,25.3,87,0.04,29.91,73.0,,2:33 PM,2.0,SE,11.5,140,Miami,Florida,33010
18,Light Rain,2016-02-23 19:43:00,70.0,Rain,-,87,0.07,29.90,73.9,,2:43 PM,7.0,South,6.9,170,Miami,Florida,33010
19,Overcast,2016-02-23 19:53:00,72.0,,-,90,0.07,29.90,75.0,,2:53 PM,10.0,South,10.4,170,Miami,Florida,33010
20,Mostly Cloudy,2016-02-23 20:53:00,71.1,,19.6,82,0.34,29.89,77.0,,3:53 PM,10.0,SE,12.7,140,Miami,Florida,33010
21,Mostly Cloudy,2016-02-23 21:53:00,70.0,,-,79,N/A,29.89,77.0,,4:53 PM,10.0,SSE,10.4,150,Miami,Florida,33010
22,Scattered Clouds,2016-02-23 22:53:00,71.1,,23.0,85,N/A,29.90,75.9,,5:53 PM,10.0,SSE,10.4,150,Miami,Florida,33010
23,Partly Cloudy,2016-02-23 23:53:00,71.1,,-,87,N/A,29.90,75.0,,6:53 PM,10.0,SSE,6.9,150,Miami,Florida,33010
24,Partly Cloudy,2016-02-24 00:53:00,71.1,,-,91,N/A,29.91,73.9,,7:53 PM,10.0,SSE,5.8,150,Miami,Florida,33010
25,Mostly Cloudy,2016-02-24 01:53:00,71.1,,-,91,N/A,29.93,73.9,,8:53 PM,10.0,SE,6.9,140,Miami,Florida,33010
26,Overcast,2016-02-24 02:53:00,71.1,,-,87,N/A,29.94,75.0,,9:53 PM,10.0,SE,8.1,140,Miami,Florida,33010
27,Mostly Cloudy,2016-02-24 03:53:00,71.1,,-,91,N/A,29.94,73.9,,10:53 PM,10.0,SSE,6.9,150,Miami,Florida,33010
28,Mostly Cloudy,2016-02-24 04:53:00,72.0,,-,90,N/A,29.94,75.0,,11:53 PM,10.0,SSE,9.2,160,Miami,Florida,33010
0,Overcast,2016-02-24 05:53:00,72.0,,-,90,N/A,29.93,75.0,,12:53 AM,9.0,SSE,10.4,160,Miami,Florida,33010
1,Clear,2016-02-24 06:53:00,72.0,,-,90,N/A,29.91,75.0,,1:53 AM,10.0,SSE,8.1,160,Miami,Florida,33010
2,Overcast,2016-02-24 07:53:00,72.0,,-,90,N/A,29.90,75.0,,2:53 AM,10.0,SSE,6.9,160,Miami,Florida,33010
3,Mostly Cloudy,2016-02-24 08:39:00,72.0,,-,90,N/A,29.88,75.0,,3:39 AM,10.0,SSE,8.1,160,Miami,Florida,33010
4,Mostly Cloudy,2016-02-24 08:53:00,72.0,,-,90,N/A,29.88,75.0,,3:53 AM,10.0,SSE,9.2,150,Miami,Florida,33010
5,Mostly Cloudy,2016-02-24 09:53:00,72.0,,-,90,N/A,29.89,75.0,,4:53 AM,10.0,South,8.1,170,Miami,Florida,33010
6,Scattered Clouds,2016-02-24 10:38:00,72.0,,-,90,N/A,29.90,75.0,,5:38 AM,9.0,South,9.2,170,Miami,Florida,33010
7,Scattered Clouds,2016-02-24 10:53:00,72.0,,-,90,N/A,29.91,75.0,,5:53 AM,10.0,SSE,10.4,160,Miami,Florida,33010
8,Mostly Cloudy,2016-02-24 11:53:00,73.0,,-,94,N/A,29.93,75.0,,6:53 AM,8.0,SSE,8.1,160,Miami,Florida,33010
9,Partly Cloudy,2016-02-24 12:16:00,73.0,,-,94,N/A,29.93,75.0,,7:16 AM,7.0,SSE,8.1,160,Miami,Florida,33010
10,Scattered Clouds,2016-02-24 12:53:00,73.9,,-,94,N/A,29.95,75.9,,7:53 AM,10.0,South,9.2,170,Miami,Florida,33010
11,Scattered Clouds,2016-02-24 13:53:00,73.0,,19.6,82,N/A,29.96,79.0,,8:53 AM,10.0,South,11.5,170,Miami,Florida,33010
12,Scattered Clouds,2016-02-24 14:53:00,71.1,,24.2,72,N/A,29.98,81.0,,9:53 AM,10.0,South,17.3,180,Miami,Florida,33010
13,Mostly Cloudy,2016-02-24 15:53:00,71.1,,24.2,67,N/A,29.98,82.9,,10:53 AM,10.0,South,16.1,180,Miami,Florida,33010
14,Mostly Cloudy,2016-02-24 16:53:00,72.0,,21.9,71,N/A,29.95,82.0,,11:53 AM,10.0,South,12.7,170,Miami,Florida,33010
15,Mostly Cloudy,2016-02-24 17:53:00,72.0,,24.2,69,N/A,29.93,82.9,,12:53 PM,10.0,SSE,15.0,160,Miami,Florida,33010
16,Mostly Cloudy,2016-02-24 18:53:00,71.1,,23.0,63,N/A,29.90,84.9,,1:53 PM,10.0,SSW,18.4,200,Miami,Florida,33010
17,Mostly Cloudy,2016-02-24 19:53:00,68.0,,34.5,57,N/A,29.88,84.9,,2:53 PM,10.0,South,20.7,180,Miami,Florida,33010
18,Mostly Cloudy,2016-02-24 20:53:00,68.0,,25.3,60,N/A,29.89,82.9,,3:53 PM,10.0,SSW,15.0,200,Miami,Florida,33010
19,Mostly Cloudy,2016-02-24 21:53:00,70.0,,23.0,67,N/A,29.90,82.0,,4:53 PM,10.0,SSW,16.1,210,Miami,Florida,33010
20,Mostly Cloudy,2016-02-24 22:53:00,70.0,,-,69,N/A,29.91,81.0,,5:53 PM,10.0,SSW,12.7,200,Miami,Florida,33010
21,Overcast,2016-02-24 23:53:00,71.1,,-,74,0.01,29.91,80.1,,6:53 PM,10.0,SW,9.2,220,Miami,Florida,33010
22,Overcast,2016-02-25 00:53:00,71.1,,-,77,0.01,29.93,79.0,,7:53 PM,10.0,SSW,6.9,200,Miami,Florida,33010
23,Heavy Rain,2016-02-25 01:42:00,70.0,Rain,27.6,87,0.08,29.96,73.9,,8:42 PM,1.5,WSW,12.7,250,Miami,Florida,33010
24,Rain,2016-02-25 01:49:00,69.8,Rain,-,88,0.24,29.96,73.4,,8:49 PM,3.0,West,10.4,260,Miami,Florida,33010
25,Light Rain,2016-02-25 01:53:00,70.0,Rain,-,90,0.26,29.97,73.0,,8:53 PM,5.0,WSW,10.4,250,Miami,Florida,33010
26,Light Rain,2016-02-25 01:56:00,70.0,Rain,-,90,0.00,29.97,73.0,,8:56 PM,7.0,WSW,8.1,240,Miami,Florida,33010
27,Overcast,2016-02-25 02:05:00,70.0,,-,90,0.00,29.97,73.0,,9:05 PM,7.0,WSW,9.2,240,Miami,Florida,33010
28,Overcast,2016-02-25 02:29:00,69.1,,-,91,0.00,29.98,72.0,,9:29 PM,10.0,West,5.8,280,Miami,Florida,33010
29,Mostly Cloudy,2016-02-25 02:53:00,64.9,,-,84,0.01,29.98,70.0,,9:53 PM,10.0,West,6.9,280,Miami,Florida,33010
30,Overcast,2016-02-25 03:53:00,64.9,,-,84,N/A,29.98,70.0,,10:53 PM,10.0,West,6.9,270,Miami,Florida,33010
31,Overcast,2016-02-25 04:53:00,64.0,,-,81,N/A,29.99,70.0,,11:53 PM,10.0,West,10.4,260,Miami,Florida,33010
0,Light Rain,2016-02-25 05:35:00,64.9,Rain,-,87,0.00,30.01,69.1,,12:35 AM,8.0,WSW,10.4,250,Miami,Florida,33010
1,Light Rain,2016-02-25 05:53:00,64.9,Rain,-,87,0.00,30.01,69.1,,12:53 AM,8.0,WSW,4.6,250,Miami,Florida,33010
2,Overcast,2016-02-25 06:04:00,64.9,,-,87,0.00,30.01,69.1,,1:04 AM,8.0,West,9.2,270,Miami,Florida,33010
3,Overcast,2016-02-25 06:53:00,64.9,,-,90,0.00,30.01,68.0,,1:53 AM,10.0,West,9.2,280,Miami,Florida,33010
4,Overcast,2016-02-25 07:10:00,64.0,,-,87,N/A,30.00,68.0,,2:10 AM,9.0,West,6.9,280,Miami,Florida,33010
5,Overcast,2016-02-25 07:53:00,62.1,,17.3,81,0.01,30.01,68.0,,2:53 AM,8.0,WNW,10.4,300,Miami,Florida,33010
6,Overcast,2016-02-25 08:53:00,60.1,,20.7,81,N/A,30.02,66.0,,3:53 AM,9.0,NW,15.0,320,Miami,Florida,33010
7,Overcast,2016-02-25 09:53:00,57.0,,21.9,75,N/A,30.04,64.9,,4:53 AM,10.0,NW,12.7,320,Miami,Florida,33010
8,Mostly Cloudy,2016-02-25 10:53:00,53.1,,20.7,67,N/A,30.05,64.0,,5:53 AM,10.0,NW,12.7,310,Miami,Florida,33010
9,Scattered Clouds,2016-02-25 11:53:00,52.0,,17.3,67,N/A,30.08,63.0,,6:53 AM,10.0,NW,8.1,310,Miami,Florida,33010
10,Partly Cloudy,2016-02-25 12:53:00,52.0,,23.0,67,N/A,30.10,63.0,,7:53 AM,10.0,NW,11.5,320,Miami,Florida,33010
11,Partly Cloudy,2016-02-25 13:16:00,50.0,,26.5,60,N/A,30.10,64.0,,8:16 AM,10.0,NNW,12.7,330,Miami,Florida,33010
12,Partly Cloudy,2016-02-25 13:53:00,50.0,,21.9,58,N/A,30.12,64.9,,8:53 AM,10.0,NW,9.2,310,Miami,Florida,33010
13,Partly Cloudy,2016-02-25 14:53:00,48.9,,25.3,56,N/A,30.15,64.9,,9:53 AM,10.0,NW,16.1,310,Miami,Florida,33010
14,Partly Cloudy,2016-02-25 15:53:00,48.9,,24.2,56,N/A,30.16,64.9,,10:53 AM,10.0,NW,16.1,310,Miami,Florida,33010
15,Partly Cloudy,2016-02-25 16:53:00,50.0,,20.7,56,N/A,30.15,66.0,,11:53 AM,10.0,NW,9.2,310,Miami,Florida,33010
16,Partly Cloudy,2016-02-25 17:53:00,48.0,,23.0,51,N/A,30.12,66.9,,12:53 PM,10.0,WNW,12.7,290,Miami,Florida,33010
17,Partly Cloudy,2016-02-25 18:53:00,46.9,,23.0,49,N/A,30.10,66.9,,1:53 PM,10.0,NW,16.1,310,Miami,Florida,33010
18,Partly Cloudy,2016-02-25 19:53:00,46.0,,23.0,45,N/A,30.10,68.0,,2:53 PM,10.0,West,13.8,280,Miami,Florida,33010
19,Clear,2016-02-25 20:53:00,46.0,,-,45,N/A,30.10,68.0,,3:53 PM,10.0,NNW,10.4,330,Miami,Florida,33010
20,Clear,2016-02-25 21:53:00,45.0,,-,43,N/A,30.11,68.0,,4:53 PM,10.0,NNW,10.4,330,Miami,Florida,33010
21,Partly Cloudy,2016-02-25 22:53:00,44.1,,18.4,45,N/A,30.11,66.0,,5:53 PM,10.0,NW,9.2,310,Miami,Florida,33010
22,Partly Cloudy,2016-02-25 23:53:00,45.0,,-,48,N/A,30.12,64.9,,6:53 PM,10.0,NW,4.6,310,Miami,Florida,33010
23,Clear,2016-02-26 00:53:00,46.0,,-,50,N/A,30.15,64.9,,7:53 PM,10.0,Variable,4.6,0,Miami,Florida,33010
24,Clear,2016-02-26 01:53:00,46.0,,-,52,N/A,30.17,64.0,,8:53 PM,10.0,NW,4.6,310,Miami,Florida,33010
25,Clear,2016-02-26 02:53:00,46.0,,-,54,N/A,30.19,63.0,,9:53 PM,10.0,NW,8.1,310,Miami,Florida,33010
26,Clear,2016-02-26 03:53:00,44.1,,-,54,N/A,30.20,61.0,,10:53 PM,10.0,NW,11.5,320,Miami,Florida,33010
27,Clear,2016-02-26 04:53:00,46.0,,-,60,N/A,30.20,60.1,,11:53 PM,10.0,NW,8.1,310,Miami,Florida,33010
0,Clear,2016-02-26 05:53:00,46.0,,-,65,N/A,30.20,57.9,,12:53 AM,10.0,NW,4.6,320,Miami,Florida,33010
1,Clear,2016-02-26 06:53:00,46.0,,-,67,N/A,30.19,57.0,,1:53 AM,10.0,NW,8.1,320,Miami,Florida,33010
2,Clear,2016-02-26 07:53:00,44.1,,-,62,N/A,30.18,57.0,,2:53 AM,10.0,NW,8.1,310,Miami,Florida,33010
3,Clear,2016-02-26 08:53:00,45.0,,-,67,N/A,30.18,55.9,,3:53 AM,10.0,NW,8.1,310,Miami,Florida,33010
4,Clear,2016-02-26 09:53:00,45.0,,-,67,N/A,30.18,55.9,,4:53 AM,10.0,NW,6.9,310,Miami,Florida,33010
5,Clear,2016-02-26 10:53:00,45.0,,17.3,67,N/A,30.21,55.9,,5:53 AM,10.0,NNW,10.4,330,Miami,Florida,33010
6,Clear,2016-02-26 11:53:00,46.0,,-,69,N/A,30.23,55.9,,6:53 AM,10.0,NNW,6.9,330,Miami,Florida,33010
7,Clear,2016-02-26 12:53:00,46.9,,-,64,N/A,30.26,59.0,,7:53 AM,10.0,NNW,5.8,330,Miami,Florida,33010
8,Clear,2016-02-26 13:53:00,46.9,,18.4,58,N/A,30.28,62.1,,8:53 AM,10.0,NNW,10.4,340,Miami,Florida,33010
9,Clear,2016-02-26 14:53:00,44.1,,-,48,N/A,30.28,64.0,,9:53 AM,10.0,NNW,10.4,330,Miami,Florida,33010
10,Clear,2016-02-26 15:53:00,42.1,,-,40,N/A,30.27,66.9,,10:53 AM,10.0,North,11.5,350,Miami,Florida,33010
11,Partly Cloudy,2016-02-26 16:53:00,43.0,,18.4,39,N/A,30.25,69.1,,11:53 AM,10.0,NNW,10.4,330,Miami,Florida,33010
12,Partly Cloudy,2016-02-26 17:53:00,45.0,,-,41,N/A,30.22,70.0,,12:53 PM,10.0,NNW,8.1,330,Miami,Florida,33010
13,Partly Cloudy,2016-02-26 18:53:00,46.9,,-,45,N/A,30.18,69.1,,1:53 PM,10.0,WNW,4.6,290,Miami,Florida,33010
14,Partly Cloudy,2016-02-26 19:53:00,48.0,,-,46,N/A,30.16,70.0,,2:53 PM,10.0,West,8.1,280,Miami,Florida,33010
15,Partly Cloudy,2016-02-26 20:53:00,46.0,,-,42,N/A,30.16,70.0,,3:53 PM,10.0,WNW,9.2,300,Miami,Florida,33010
16,Partly Cloudy,2016-02-26 21:53:00,46.0,,-,44,N/A,30.14,69.1,,4:53 PM,10.0,Variable,5.8,0,Miami,Florida,33010
17,Partly Cloudy,2016-02-26 22:53:00,45.0,,-,41,N/A,30.14,70.0,,5:53 PM,10.0,WNW,9.2,300,Miami,Florida,33010
18,Partly Cloudy,2016-02-26 23:53:00,45.0,,-,43,N/A,30.15,68.0,,6:53 PM,10.0,NNW,5.8,340,Miami,Florida,33010
19,Partly Cloudy,2016-02-27 00:53:00,43.0,,-,43,N/A,30.17,66.0,,7:53 PM,10.0,Variable,4.6,0,Miami,Florida,33010
20,Partly Cloudy,2016-02-27 01:53:00,41.0,,-,43,N/A,30.19,64.0,,8:53 PM,10.0,NNW,3.5,340,Miami,Florida,33010
21,Clear,2016-02-27 02:53:00,43.0,,-,50,N/A,30.20,62.1,,9:53 PM,10.0,NW,4.6,310,Miami,Florida,33010
22,Clear,2016-02-27 03:53:00,36.0,,-,39,N/A,30.21,61.0,,10:53 PM,10.0,NW,8.1,320,Miami,Florida,33010
23,Clear,2016-02-27 04:53:00,34.0,,-,41,N/A,30.21,57.9,,11:53 PM,10.0,NW,9.2,310,Miami,Florida,33010
0,Clear,2016-02-27 05:53:00,37.9,,-,51,N/A,30.20,55.9,,12:53 AM,10.0,NW,6.9,320,Miami,Florida,33010
1,Clear,2016-02-27 06:53:00,41.0,,-,62,N/A,30.19,54.0,,1:53 AM,10.0,NW,8.1,310,Miami,Florida,33010
2,Clear,2016-02-27 07:53:00,42.1,,-,66,N/A,30.18,53.1,,2:53 AM,10.0,NW,6.9,310,Miami,Florida,33010
3,Clear,2016-02-27 08:53:00,43.0,,-,71,N/A,30.18,52.0,,3:53 AM,10.0,WNW,8.1,300,Miami,Florida,33010
4,Clear,2016-02-27 09:53:00,42.1,,-,71,N/A,30.18,51.1,,4:53 AM,10.0,WNW,6.9,300,Miami,Florida,33010
5,Clear,2016-02-27 10:53:00,42.1,,-,71,N/A,30.20,51.1,,5:53 AM,10.0,WNW,4.6,300,Miami,Florida,33010
6,Partly Cloudy,2016-02-27 11:53:00,43.0,,-,77,N/A,30.20,50.0,,6:53 AM,10.0,NW,5.8,310,Miami,Florida,33010
7,Partly Cloudy,2016-02-27 12:53:00,46.0,,-,77,N/A,30.22,53.1,,7:53 AM,10.0,NW,6.9,310,Miami,Florida,33010
8,Partly Cloudy,2016-02-27 13:53:00,45.0,,-,67,N/A,30.23,55.9,,8:53 AM,10.0,WNW,6.9,300,Miami,Florida,33010
9,Partly Cloudy,2016-02-27 14:53:00,46.9,,-,64,N/A,30.25,59.0,,9:53 AM,10.0,NW,9.2,320,Miami,Florida,33010
10,Partly Cloudy,2016-02-27 15:53:00,46.0,,-,54,N/A,30.25,63.0,,10:53 AM,10.0,Variable,5.8,0,Miami,Florida,33010
11,Partly Cloudy,2016-02-27 16:53:00,45.0,,-,48,N/A,30.23,64.9,,11:53 AM,10.0,NW,8.1,310,Miami,Florida,33010
12,Partly Cloudy,2016-02-27 17:53:00,44.1,,-,44,N/A,30.20,66.9,,12:53 PM,10.0,NNW,8.1,330,Miami,Florida,33010
13,Partly Cloudy,2016-02-27 18:53:00,44.1,,-,42,N/A,30.18,68.0,,1:53 PM,10.0,WNW,10.4,290,Miami,Florida,33010
14,Partly Cloudy,2016-02-27 19:53:00,42.1,,-,39,N/A,30.15,68.0,,2:53 PM,10.0,NNW,8.1,330,Miami,Florida,33010
15,Partly Cloudy,2016-02-27 20:53:00,41.0,,-,36,N/A,30.14,69.1,,3:53 PM,10.0,Variable,3.5,0,Miami,Florida,33010
16,Partly Cloudy,2016-02-27 21:53:00,39.9,,-,35,N/A,30.14,69.1,,4:53 PM,10.0,ESE,6.9,120,Miami,Florida,33010
17,Scattered Clouds,2016-02-27 22:53:00,39.0,,-,33,N/A,30.14,69.1,,5:53 PM,10.0,NE,6.9,40,Miami,Florida,33010
18,Scattered Clouds,2016-02-27 23:53:00,45.0,,-,47,N/A,30.16,66.0,,6:53 PM,10.0,NNW,6.9,330,Miami,Florida,33010
19,Scattered Clouds,2016-02-28 00:53:00,46.0,,-,52,N/A,30.17,64.0,,7:53 PM,10.0,NNW,8.1,330,Miami,Florida,33010
