,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
26,Clear,2016-01-29 05:53:00,43.0,,-,80,0.00,30.07,48.9,,9:53 PM,10.0,South,5.8,190,Seattle,Washington,98101
27,Clear,2016-01-29 06:53:00,44.1,,-,90,0.00,30.06,46.9,,10:53 PM,10.0,SSE,5.8,150,Seattle,Washington,98101
28,Clear,2016-01-29 07:53:00,43.0,,-,89,N/A,30.03,46.0,,11:53 PM,10.0,SE,5.8,130,Seattle,Washington,98101
0,Clear,2016-01-29 08:53:00,42.1,,-,83,N/A,30.00,46.9,,12:53 AM,10.0,SE,5.8,130,Seattle,Washington,98101
1,Mostly Cloudy,2016-01-29 09:53:00,42.1,,-,86,N/A,29.94,46.0,,1:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
2,Overcast,2016-01-29 10:53:00,42.1,,-,86,N/A,29.89,46.0,,2:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
3,Overcast,2016-01-29 11:53:00,42.1,,-,83,N/A,29.83,46.9,,3:53 AM,10.0,SSE,3.5,150,Seattle,Washington,98101
4,Overcast,2016-01-29 12:53:00,41.0,,-,83,0.00,29.77,46.0,,4:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
5,Overcast,2016-01-29 13:53:00,39.9,,-,77,0.00,29.74,46.9,,5:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
6,Overcast,2016-01-29 14:53:00,39.0,,-,71,N/A,29.68,48.0,,6:53 AM,10.0,Variable,5.8,0,Seattle,Washington,98101
7,Light Rain,2016-01-29 15:53:00,42.1,Rain,-,86,0.03,29.62,46.0,,7:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
8,Light Rain,2016-01-29 16:53:00,43.0,Rain,-,89,0.04,29.60,46.0,,8:53 AM,8.0,NNW,3.5,340,Seattle,Washington,98101
9,Light Rain,2016-01-29 17:53:00,43.0,Rain,-,93,0.06,29.64,45.0,,9:53 AM,8.0,Calm,Calm,0,Seattle,Washington,98101
10,Light Rain,2016-01-29 18:53:00,43.0,Rain,-,89,0.04,29.68,46.0,,10:53 AM,10.0,SSE,6.9,150,Seattle,Washington,98101
11,Overcast,2016-01-29 19:08:00,43.0,,-,89,0.00,29.68,46.0,,11:08 AM,10.0,South,10.4,170,Seattle,Washington,98101
12,Overcast,2016-01-29 19:33:00,43.0,,-,89,0.00,29.69,46.0,,11:33 AM,10.0,SSE,15.0,160,Seattle,Washington,98101
13,Overcast,2016-01-29 19:53:00,43.0,,27.6,86,0.01,29.69,46.9,,11:53 AM,10.0,South,19.6,170,Seattle,Washington,98101
14,Overcast,2016-01-29 20:53:00,43.0,,23.0,77,N/A,29.70,50.0,,12:53 PM,10.0,South,10.4,180,Seattle,Washington,98101
15,Mostly Cloudy,2016-01-29 20:56:00,43.0,,21.9,77,N/A,29.71,50.0,,12:56 PM,10.0,SSW,13.8,200,Seattle,Washington,98101
16,Mostly Cloudy,2016-01-29 21:08:00,42.8,,27.6,76,N/A,29.71,50.0,,1:08 PM,10.0,SSW,17.3,200,Seattle,Washington,98101
17,Mostly Cloudy,2016-01-29 21:53:00,39.9,,20.7,68,N/A,29.72,50.0,,1:53 PM,10.0,South,12.7,190,Seattle,Washington,98101
18,Mostly Cloudy,2016-01-29 22:53:00,41.0,,21.9,71,N/A,29.75,50.0,,2:53 PM,10.0,SSW,15.0,200,Seattle,Washington,98101
19,Mostly Cloudy,2016-01-29 23:53:00,41.0,,19.6,71,N/A,29.77,50.0,,3:53 PM,10.0,South,10.4,190,Seattle,Washington,98101
20,Mostly Cloudy,2016-01-30 00:53:00,39.0,,-,71,N/A,29.77,48.0,,4:53 PM,10.0,South,11.5,190,Seattle,Washington,98101
21,Mostly Cloudy,2016-01-30 01:53:00,39.0,,17.3,74,N/A,29.78,46.9,,5:53 PM,10.0,SW,12.7,220,Seattle,Washington,98101
22,Mostly Cloudy,2016-01-30 02:53:00,39.9,,-,77,N/A,29.79,46.9,,6:53 PM,10.0,South,12.7,170,Seattle,Washington,98101
23,Mostly Cloudy,2016-01-30 03:53:00,39.9,,19.6,79,N/A,29.80,46.0,,7:53 PM,10.0,South,11.5,190,Seattle,Washington,98101
24,Scattered Clouds,2016-01-30 04:53:00,37.9,,-,76,N/A,29.81,45.0,,8:53 PM,10.0,South,9.2,190,Seattle,Washington,98101
25,Mostly Cloudy,2016-01-30 05:53:00,37.0,,16.1,74,N/A,29.84,45.0,,9:53 PM,10.0,South,6.9,190,Seattle,Washington,98101
26,Overcast,2016-01-30 06:53:00,37.0,,-,76,N/A,29.85,44.1,,10:53 PM,10.0,South,8.1,190,Seattle,Washington,98101
27,Overcast,2016-01-30 07:53:00,39.0,,-,82,0.00,29.87,44.1,,11:53 PM,10.0,SSE,9.2,160,Seattle,Washington,98101
0,Light Rain,2016-01-30 08:53:00,37.9,Rain,-,82,0.01,29.86,43.0,,12:53 AM,7.0,South,9.2,180,Seattle,Washington,98101
1,Overcast,2016-01-30 09:53:00,37.9,,-,85,0.01,29.87,42.1,,1:53 AM,10.0,South,9.2,190,Seattle,Washington,98101
2,Overcast,2016-01-30 10:53:00,39.0,,-,89,N/A,29.89,42.1,,2:53 AM,10.0,SE,5.8,130,Seattle,Washington,98101
3,Overcast,2016-01-30 11:53:00,37.9,,-,89,N/A,29.89,41.0,,3:53 AM,10.0,SSE,8.1,150,Seattle,Washington,98101
4,Mostly Cloudy,2016-01-30 12:53:00,37.9,,-,89,N/A,29.90,41.0,,4:53 AM,10.0,SE,6.9,130,Seattle,Washington,98101
5,Overcast,2016-01-30 13:53:00,37.9,,-,93,N/A,29.91,39.9,,5:53 AM,10.0,SE,8.1,130,Seattle,Washington,98101
6,Overcast,2016-01-30 14:53:00,37.9,,-,89,N/A,29.91,41.0,,6:53 AM,10.0,SSE,10.4,150,Seattle,Washington,98101
7,Mostly Cloudy,2016-01-30 15:53:00,37.9,,-,89,N/A,29.92,41.0,,7:53 AM,10.0,SSE,6.9,150,Seattle,Washington,98101
8,Mostly Cloudy,2016-01-30 16:53:00,37.9,,-,85,N/A,29.93,42.1,,8:53 AM,10.0,South,9.2,180,Seattle,Washington,98101
9,Mostly Cloudy,2016-01-30 17:53:00,39.0,,-,82,N/A,29.94,44.1,,9:53 AM,10.0,South,11.5,170,Seattle,Washington,98101
10,Overcast,2016-01-30 18:53:00,37.9,,-,79,N/A,29.95,44.1,,10:53 AM,10.0,South,9.2,190,Seattle,Washington,98101
11,Mostly Cloudy,2016-01-30 19:53:00,37.9,,18.4,73,N/A,29.96,46.0,,11:53 AM,10.0,South,15.0,180,Seattle,Washington,98101
12,Scattered Clouds,2016-01-30 20:53:00,37.0,,20.7,68,N/A,29.95,46.9,,12:53 PM,10.0,South,12.7,190,Seattle,Washington,98101
13,Mostly Cloudy,2016-01-30 21:53:00,37.0,,19.6,68,N/A,29.95,46.9,,1:53 PM,10.0,South,15.0,190,Seattle,Washington,98101
14,Scattered Clouds,2016-01-30 22:53:00,37.0,,18.4,68,N/A,29.96,46.9,,2:53 PM,10.0,South,11.5,190,Seattle,Washington,98101
15,Mostly Cloudy,2016-01-30 23:53:00,37.0,,18.4,68,N/A,29.96,46.9,,3:53 PM,10.0,South,9.2,180,Seattle,Washington,98101
16,Scattered Clouds,2016-01-31 00:53:00,36.0,,-,71,N/A,29.98,45.0,,4:53 PM,10.0,South,10.4,170,Seattle,Washington,98101
17,Scattered Clouds,2016-01-31 01:53:00,37.0,,-,80,N/A,29.98,43.0,,5:53 PM,10.0,SSE,9.2,160,Seattle,Washington,98101
18,Mostly Cloudy,2016-01-31 02:53:00,37.9,,-,82,N/A,30.00,43.0,,6:53 PM,10.0,SSE,9.2,160,Seattle,Washington,98101
19,Mostly Cloudy,2016-01-31 03:53:00,37.9,,-,82,N/A,30.00,43.0,,7:53 PM,10.0,SSE,9.2,150,Seattle,Washington,98101
20,Scattered Clouds,2016-01-31 04:53:00,37.0,,-,82,N/A,30.01,42.1,,8:53 PM,10.0,South,5.8,170,Seattle,Washington,98101
21,Scattered Clouds,2016-01-31 05:53:00,37.0,,-,86,N/A,30.01,41.0,,9:53 PM,10.0,SSE,8.1,150,Seattle,Washington,98101
22,Partly Cloudy,2016-01-31 06:53:00,36.0,,-,89,N/A,30.01,39.0,,10:53 PM,10.0,SE,10.4,140,Seattle,Washington,98101
23,Partly Cloudy,2016-01-31 07:53:00,36.0,,-,86,N/A,30.02,39.9,,11:53 PM,10.0,SSE,10.4,160,Seattle,Washington,98101
0,Partly Cloudy,2016-01-31 08:53:00,34.0,,-,82,N/A,30.02,39.0,,12:53 AM,10.0,SE,8.1,140,Seattle,Washington,98101
1,Partly Cloudy,2016-01-31 09:53:00,35.1,,-,86,N/A,30.02,39.0,,1:53 AM,10.0,ESE,6.9,120,Seattle,Washington,98101
2,Partly Cloudy,2016-01-31 10:53:00,35.1,,-,89,N/A,30.03,37.9,,2:53 AM,10.0,SE,6.9,130,Seattle,Washington,98101
3,Scattered Clouds,2016-01-31 11:53:00,34.0,,-,89,N/A,30.03,37.0,,3:53 AM,10.0,SE,6.9,140,Seattle,Washington,98101
4,Partly Cloudy,2016-01-31 12:53:00,34.0,,-,86,N/A,30.03,37.9,,4:53 AM,10.0,SE,8.1,130,Seattle,Washington,98101
5,Clear,2016-01-31 13:53:00,34.0,,-,89,N/A,30.02,37.0,,5:53 AM,10.0,SE,8.1,140,Seattle,Washington,98101
6,Scattered Clouds,2016-01-31 14:53:00,35.1,,-,86,N/A,30.02,39.0,,6:53 AM,10.0,SSE,9.2,150,Seattle,Washington,98101
7,Mostly Cloudy,2016-01-31 15:53:00,36.0,,17.3,86,N/A,30.02,39.9,,7:53 AM,10.0,SSE,9.2,160,Seattle,Washington,98101
8,Mostly Cloudy,2016-01-31 16:53:00,36.0,,-,79,N/A,30.03,42.1,,8:53 AM,10.0,South,9.2,180,Seattle,Washington,98101
9,Mostly Cloudy,2016-01-31 17:53:00,36.0,,-,79,N/A,30.05,42.1,,9:53 AM,10.0,South,9.2,180,Seattle,Washington,98101
10,Overcast,2016-01-31 18:53:00,37.0,,-,76,N/A,30.06,44.1,,10:53 AM,10.0,South,8.1,170,Seattle,Washington,98101
11,Overcast,2016-01-31 19:53:00,37.0,,-,74,N/A,30.06,45.0,,11:53 AM,10.0,South,6.9,190,Seattle,Washington,98101
12,Overcast,2016-01-31 20:53:00,37.9,,-,73,N/A,30.04,46.0,,12:53 PM,10.0,South,8.1,180,Seattle,Washington,98101
13,Overcast,2016-01-31 21:03:00,37.9,,-,73,N/A,30.04,46.0,,1:03 PM,10.0,SSE,8.1,160,Seattle,Washington,98101
14,Overcast,2016-01-31 21:53:00,37.0,,-,71,N/A,30.03,46.0,,1:53 PM,10.0,SSW,10.4,210,Seattle,Washington,98101
15,Overcast,2016-01-31 22:35:00,37.0,,-,71,N/A,30.03,46.0,,2:35 PM,10.0,SSW,5.8,200,Seattle,Washington,98101
16,Overcast,2016-01-31 22:43:00,37.0,,-,71,N/A,30.03,46.0,,2:43 PM,10.0,South,6.9,190,Seattle,Washington,98101
17,Overcast,2016-01-31 22:53:00,37.0,,-,71,N/A,30.03,46.0,,2:53 PM,10.0,SSW,11.5,200,Seattle,Washington,98101
18,Overcast,2016-01-31 23:53:00,37.0,,-,71,N/A,30.04,46.0,,3:53 PM,10.0,South,5.8,190,Seattle,Washington,98101
19,Mostly Cloudy,2016-02-01 00:53:00,37.0,,-,74,N/A,30.05,45.0,,4:53 PM,10.0,SSW,5.8,200,Seattle,Washington,98101
20,Overcast,2016-02-01 01:53:00,37.9,,-,76,N/A,30.06,45.0,,5:53 PM,10.0,South,3.5,190,Seattle,Washington,98101
21,Overcast,2016-02-01 02:53:00,37.0,,-,76,N/A,30.07,44.1,,6:53 PM,10.0,Calm,Calm,0,Seattle,Washington,98101
22,Mostly Cloudy,2016-02-01 03:53:00,37.9,,-,79,N/A,30.08,44.1,,7:53 PM,10.0,SSE,4.6,150,Seattle,Washington,98101
23,Overcast,2016-02-01 04:53:00,39.0,,-,86,N/A,30.09,43.0,,8:53 PM,10.0,South,4.6,170,Seattle,Washington,98101
24,Mostly Cloudy,2016-02-01 05:49:00,37.4,,-,81,N/A,30.10,42.8,,9:49 PM,10.0,ESE,4.6,120,Seattle,Washington,98101
25,Mostly Cloudy,2016-02-01 05:53:00,37.9,,-,85,N/A,30.11,42.1,,9:53 PM,10.0,ESE,3.5,110,Seattle,Washington,98101
26,Overcast,2016-02-01 06:53:00,39.0,,-,89,N/A,30.12,42.1,,10:53 PM,10.0,SSE,5.8,150,Seattle,Washington,98101
27,Overcast,2016-02-01 07:53:00,39.0,,-,89,N/A,30.13,42.1,,11:53 PM,10.0,SE,4.6,140,Seattle,Washington,98101
0,Overcast,2016-02-01 08:05:00,39.0,,-,89,N/A,30.13,42.1,,12:05 AM,10.0,SE,4.6,140,Seattle,Washington,98101
1,Light Rain,2016-02-01 08:53:00,39.0,Rain,-,93,0.00,30.13,41.0,,12:53 AM,10.0,SE,5.8,130,Seattle,Washington,98101
2,Light Rain,2016-02-01 09:53:00,39.9,Rain,-,92,0.00,30.13,42.1,,1:53 AM,8.0,ESE,5.8,120,Seattle,Washington,98101
3,Light Rain,2016-02-01 10:53:00,39.9,Rain,-,96,0.03,30.15,41.0,,2:53 AM,10.0,SE,6.9,140,Seattle,Washington,98101
4,Light Rain,2016-02-01 11:18:00,39.9,Rain,-,92,0.01,30.16,42.1,,3:18 AM,10.0,SW,3.5,220,Seattle,Washington,98101
5,Overcast,2016-02-01 11:53:00,39.9,,-,92,0.01,30.16,42.1,,3:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
6,Light Rain,2016-02-01 12:53:00,39.9,Rain,-,92,0.05,30.17,42.1,,4:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
7,Light Rain,2016-02-01 13:53:00,39.0,Rain,-,93,0.15,30.18,41.0,,5:53 AM,6.0,Calm,Calm,0,Seattle,Washington,98101
8,Mostly Cloudy,2016-02-01 14:53:00,37.0,,-,97,0.00,30.19,37.9,,6:53 AM,10.0,SSE,6.9,150,Seattle,Washington,98101
9,Scattered Clouds,2016-02-01 15:53:00,37.0,,-,97,N/A,30.19,37.9,,7:53 AM,10.0,SE,5.8,140,Seattle,Washington,98101
10,Mostly Cloudy,2016-02-01 16:01:00,37.0,,-,97,N/A,30.19,37.9,,8:01 AM,10.0,SE,4.6,140,Seattle,Washington,98101
11,Overcast,2016-02-01 16:53:00,37.0,,-,86,N/A,30.20,41.0,,8:53 AM,10.0,SE,5.8,140,Seattle,Washington,98101
12,Mostly Cloudy,2016-02-01 17:53:00,37.9,,-,85,N/A,30.20,42.1,,9:53 AM,10.0,SE,6.9,140,Seattle,Washington,98101
13,Mostly Cloudy,2016-02-01 18:53:00,37.9,,-,82,N/A,30.20,43.0,,10:53 AM,10.0,South,9.2,180,Seattle,Washington,98101
14,Mostly Cloudy,2016-02-01 19:53:00,37.9,,-,82,N/A,30.21,43.0,,11:53 AM,10.0,Variable,6.9,0,Seattle,Washington,98101
15,Mostly Cloudy,2016-02-01 20:53:00,37.9,,-,79,N/A,30.19,44.1,,12:53 PM,10.0,South,6.9,170,Seattle,Washington,98101
16,Overcast,2016-02-01 21:34:00,37.0,,-,74,N/A,30.19,45.0,,1:34 PM,10.0,SSE,8.1,160,Seattle,Washington,98101
17,Overcast,2016-02-01 21:53:00,37.0,,-,74,N/A,30.19,45.0,,1:53 PM,10.0,SW,5.8,220,Seattle,Washington,98101
18,Overcast,2016-02-01 22:53:00,37.9,,-,76,N/A,30.19,45.0,,2:53 PM,10.0,SSE,4.6,160,Seattle,Washington,98101
19,Mostly Cloudy,2016-02-01 23:53:00,37.9,,-,76,N/A,30.19,45.0,,3:53 PM,10.0,SSE,4.6,150,Seattle,Washington,98101
20,Overcast,2016-02-02 00:53:00,37.0,,-,74,N/A,30.19,45.0,,4:53 PM,10.0,SE,5.8,130,Seattle,Washington,98101
21,Light Rain,2016-02-02 01:53:00,39.9,Rain,-,85,0.00,30.19,44.1,,5:53 PM,7.0,SE,5.8,130,Seattle,Washington,98101
22,Light Rain,2016-02-02 01:58:00,39.9,Rain,-,85,0.01,30.19,44.1,,5:58 PM,6.0,ESE,6.9,120,Seattle,Washington,98101
23,Overcast,2016-02-02 02:53:00,39.9,,-,89,0.01,30.18,43.0,,6:53 PM,10.0,Calm,Calm,0,Seattle,Washington,98101
24,Overcast,2016-02-02 03:53:00,39.9,,-,89,N/A,30.18,43.0,,7:53 PM,10.0,SE,4.6,140,Seattle,Washington,98101
25,Overcast,2016-02-02 04:53:00,39.0,,-,86,N/A,30.18,43.0,,8:53 PM,10.0,SSE,5.8,160,Seattle,Washington,98101
26,Overcast,2016-02-02 05:00:00,39.0,,-,86,N/A,30.18,43.0,,9:00 PM,10.0,SSE,5.8,160,Seattle,Washington,98101
27,Mostly Cloudy,2016-02-02 05:53:00,39.9,,-,96,N/A,30.17,41.0,,9:53 PM,10.0,SE,5.8,140,Seattle,Washington,98101
28,Overcast,2016-02-02 06:12:00,39.0,,-,97,N/A,30.17,39.9,,10:12 PM,10.0,SE,4.6,140,Seattle,Washington,98101
29,Mostly Cloudy,2016-02-02 06:53:00,39.9,,-,92,N/A,30.18,42.1,,10:53 PM,10.0,East,3.5,100,Seattle,Washington,98101
30,Scattered Clouds,2016-02-02 07:53:00,39.0,,-,93,N/A,30.18,41.0,,11:53 PM,10.0,East,3.5,100,Seattle,Washington,98101
0,Scattered Clouds,2016-02-02 08:53:00,37.0,,-,93,N/A,30.18,39.0,,12:53 AM,10.0,SE,3.5,130,Seattle,Washington,98101
1,Mostly Cloudy,2016-02-02 09:53:00,37.9,,-,96,0.00,30.18,39.0,,1:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
2,Overcast,2016-02-02 10:53:00,37.9,,-,100,N/A,30.18,37.9,,2:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
3,Overcast,2016-02-02 11:53:00,37.9,,-,96,N/A,30.18,39.0,,3:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
4,Overcast,2016-02-02 12:53:00,37.9,,-,96,N/A,30.18,39.0,,4:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
5,Scattered Clouds,2016-02-02 13:53:00,37.0,,-,100,N/A,30.18,37.0,,5:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
6,Scattered Clouds,2016-02-02 14:53:00,37.9,,-,96,0.00,30.18,39.0,,6:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
7,Scattered Clouds,2016-02-02 15:53:00,35.1,,-,100,0.00,30.19,35.1,,7:53 AM,10.0,SSE,4.6,160,Seattle,Washington,98101
8,Mostly Cloudy,2016-02-02 16:23:00,36.0,,-,96,N/A,30.19,37.0,,8:23 AM,9.0,SE,3.5,140,Seattle,Washington,98101
9,Fog,2016-02-02 16:53:00,37.0,Fog,-,100,N/A,30.19,37.0,,8:53 AM,0.5,SE,4.6,140,Seattle,Washington,98101
10,Fog,2016-02-02 17:32:00,37.9,Fog,-,100,N/A,30.20,37.9,,9:32 AM,0.2,Calm,Calm,0,Seattle,Washington,98101
11,Overcast,2016-02-02 17:53:00,37.9,,-,100,N/A,30.21,37.9,,9:53 AM,1.0,Calm,Calm,0,Seattle,Washington,98101
12,Scattered Clouds,2016-02-02 18:23:00,39.0,,-,97,N/A,30.21,39.9,,10:23 AM,3.0,Calm,Calm,0,Seattle,Washington,98101
13,Mostly Cloudy,2016-02-02 18:53:00,39.9,,-,92,N/A,30.21,42.1,,10:53 AM,10.0,Calm,Calm,0,Seattle,Washington,98101
14,Mostly Cloudy,2016-02-02 19:53:00,37.9,,-,73,N/A,30.20,46.0,,11:53 AM,10.0,ESE,4.6,110,Seattle,Washington,98101
15,Mostly Cloudy,2016-02-02 20:53:00,36.0,,-,63,N/A,30.19,48.0,,12:53 PM,10.0,ESE,4.6,120,Seattle,Washington,98101
16,Mostly Cloudy,2016-02-02 21:53:00,34.0,,-,56,N/A,30.18,48.9,,1:53 PM,10.0,Calm,Calm,0,Seattle,Washington,98101
17,Clear,2016-02-02 22:53:00,30.9,,-,48,N/A,30.19,50.0,,2:53 PM,10.0,WSW,5.8,240,Seattle,Washington,98101
18,Scattered Clouds,2016-02-02 23:53:00,33.1,,-,56,N/A,30.20,48.0,,3:53 PM,10.0,SW,5.8,230,Seattle,Washington,98101
19,Mostly Cloudy,2016-02-03 00:53:00,34.0,,-,61,N/A,30.20,46.9,,4:53 PM,10.0,SSW,3.5,210,Seattle,Washington,98101
20,Mostly Cloudy,2016-02-03 01:53:00,34.0,,-,61,N/A,30.20,46.9,,5:53 PM,10.0,Calm,Calm,0,Seattle,Washington,98101
21,Overcast,2016-02-03 02:53:00,34.0,,-,61,N/A,30.20,46.9,,6:53 PM,10.0,SE,3.5,130,Seattle,Washington,98101
22,Overcast,2016-02-03 03:53:00,35.1,,-,68,N/A,30.20,45.0,,7:53 PM,10.0,ESE,4.6,110,Seattle,Washington,98101
23,Overcast,2016-02-03 04:53:00,36.0,,-,71,N/A,30.20,45.0,,8:53 PM,10.0,SE,8.1,130,Seattle,Washington,98101
24,Overcast,2016-02-03 05:53:00,37.9,,-,79,N/A,30.21,44.1,,9:53 PM,10.0,SE,3.5,140,Seattle,Washington,98101
25,Light Rain,2016-02-03 06:53:00,37.9,Rain,-,82,0.01,30.22,43.0,,10:53 PM,8.0,SSE,4.6,150,Seattle,Washington,98101
26,Overcast,2016-02-03 07:53:00,37.9,,-,82,0.01,30.22,43.0,,11:53 PM,10.0,ESE,4.6,110,Seattle,Washington,98101
0,Light Rain,2016-02-03 08:53:00,37.0,Rain,-,82,0.01,30.22,42.1,,12:53 AM,10.0,ESE,3.5,110,Seattle,Washington,98101
1,Overcast,2016-02-03 09:53:00,37.0,,-,82,0.00,30.21,42.1,,1:53 AM,10.0,SE,4.6,140,Seattle,Washington,98101
2,Overcast,2016-02-03 10:53:00,37.0,,-,82,N/A,30.19,42.1,,2:53 AM,10.0,SSE,5.8,150,Seattle,Washington,98101
3,Overcast,2016-02-03 11:53:00,36.0,,-,79,N/A,30.19,42.1,,3:53 AM,10.0,ESE,4.6,120,Seattle,Washington,98101
4,Mostly Cloudy,2016-02-03 12:53:00,37.0,,-,86,N/A,30.19,41.0,,4:53 AM,10.0,SSE,4.6,160,Seattle,Washington,98101
5,Overcast,2016-02-03 13:53:00,37.9,,-,89,N/A,30.17,41.0,,5:53 AM,10.0,SE,3.5,130,Seattle,Washington,98101
6,Mostly Cloudy,2016-02-03 14:53:00,36.0,,-,79,N/A,30.15,42.1,,6:53 AM,10.0,SSE,4.6,160,Seattle,Washington,98101
7,Overcast,2016-02-03 15:53:00,37.0,,-,86,N/A,30.14,41.0,,7:53 AM,10.0,SSE,5.8,150,Seattle,Washington,98101
8,Mostly Cloudy,2016-02-03 16:53:00,37.0,,-,80,N/A,30.12,43.0,,8:53 AM,10.0,SE,4.6,140,Seattle,Washington,98101
9,Mostly Cloudy,2016-02-03 17:53:00,36.0,,-,71,N/A,30.11,45.0,,9:53 AM,10.0,South,6.9,170,Seattle,Washington,98101
10,Overcast,2016-02-03 18:53:00,35.1,,-,63,N/A,30.08,46.9,,10:53 AM,10.0,SSE,5.8,150,Seattle,Washington,98101
11,Overcast,2016-02-03 19:53:00,35.1,,-,59,N/A,30.06,48.9,,11:53 AM,10.0,South,4.6,180,Seattle,Washington,98101
12,Light Rain,2016-02-03 20:53:00,37.0,Rain,-,64,0.00,30.04,48.9,,12:53 PM,10.0,SSE,5.8,150,Seattle,Washington,98101
13,Light Rain,2016-02-03 21:53:00,41.0,Rain,-,80,0.03,30.04,46.9,,1:53 PM,7.0,SE,8.1,140,Seattle,Washington,98101
14,Light Rain,2016-02-03 22:53:00,39.9,Rain,-,82,0.08,30.02,45.0,,2:53 PM,6.0,SE,9.2,130,Seattle,Washington,98101
15,Light Rain,2016-02-03 23:53:00,39.9,Rain,-,85,0.06,29.99,44.1,,3:53 PM,9.0,ESE,10.4,120,Seattle,Washington,98101
16,Light Rain,2016-02-04 00:53:00,41.0,Rain,-,93,0.05,29.95,43.0,,4:53 PM,7.0,SE,9.2,140,Seattle,Washington,98101
17,Light Rain,2016-02-04 01:53:00,42.1,Rain,-,97,0.07,29.96,43.0,,5:53 PM,7.0,SSE,8.1,150,Seattle,Washington,98101
18,Light Rain,2016-02-04 02:53:00,42.1,Rain,-,97,0.07,29.99,43.0,,6:53 PM,7.0,SE,12.7,140,Seattle,Washington,98101
19,Mostly Cloudy,2016-02-04 03:53:00,42.1,,23.0,83,0.00,30.06,46.9,,7:53 PM,10.0,South,16.1,190,Seattle,Washington,98101
20,Scattered Clouds,2016-02-04 04:53:00,43.0,,-,89,N/A,30.10,46.0,,8:53 PM,10.0,South,16.1,170,Seattle,Washington,98101
21,Light Rain,2016-02-04 05:53:00,44.1,Rain,-,93,0.01,30.10,46.0,,9:53 PM,9.0,SSE,10.4,150,Seattle,Washington,98101
22,Light Rain,2016-02-04 06:53:00,44.1,Rain,-,97,0.01,30.11,45.0,,10:53 PM,10.0,SSE,6.9,160,Seattle,Washington,98101
23,Light Rain,2016-02-04 07:53:00,44.1,Rain,-,97,0.09,30.12,45.0,,11:53 PM,7.0,SSE,8.1,150,Seattle,Washington,98101
0,Light Rain,2016-02-04 08:53:00,43.0,Rain,-,86,0.02,30.14,46.9,,12:53 AM,10.0,South,9.2,180,Seattle,Washington,98101
1,Mostly Cloudy,2016-02-04 09:53:00,42.1,,25.3,90,0.02,30.14,45.0,,1:53 AM,10.0,SSE,16.1,160,Seattle,Washington,98101
2,Mostly Cloudy,2016-02-04 10:53:00,41.0,,-,86,N/A,30.17,45.0,,2:53 AM,10.0,South,16.1,170,Seattle,Washington,98101
3,Light Rain,2016-02-04 11:53:00,42.1,Rain,20.7,90,0.00,30.21,45.0,,3:53 AM,10.0,SSE,12.7,160,Seattle,Washington,98101
4,Mostly Cloudy,2016-02-04 12:53:00,42.1,,21.9,86,0.00,30.22,46.0,,4:53 AM,10.0,South,13.8,190,Seattle,Washington,98101
5,Mostly Cloudy,2016-02-04 13:53:00,42.1,,-,90,N/A,30.24,45.0,,5:53 AM,10.0,SSE,6.9,150,Seattle,Washington,98101
6,Mostly Cloudy,2016-02-04 14:53:00,42.1,,-,90,N/A,30.27,45.0,,6:53 AM,10.0,SE,8.1,140,Seattle,Washington,98101
7,Overcast,2016-02-04 15:53:00,43.0,,-,89,N/A,30.30,46.0,,7:53 AM,10.0,SSE,8.1,160,Seattle,Washington,98101
8,Overcast,2016-02-04 16:53:00,43.0,,-,86,N/A,30.32,46.9,,8:53 AM,10.0,SE,8.1,130,Seattle,Washington,98101
9,Overcast,2016-02-04 17:44:00,44.1,,-,86,0.00,30.33,48.0,,9:44 AM,10.0,SSE,6.9,160,Seattle,Washington,98101
10,Overcast,2016-02-04 17:53:00,44.1,,-,86,0.01,30.34,48.0,,9:53 AM,10.0,South,8.1,170,Seattle,Washington,98101
11,Light Rain,2016-02-04 18:53:00,44.1,Rain,-,90,0.00,30.37,46.9,,10:53 AM,10.0,SSE,15.0,160,Seattle,Washington,98101
12,Overcast,2016-02-04 19:53:00,43.0,,-,86,0.00,30.37,46.9,,11:53 AM,10.0,SSE,9.2,160,Seattle,Washington,98101
13,Overcast,2016-02-04 20:53:00,42.1,,-,83,N/A,30.38,46.9,,12:53 PM,10.0,South,10.4,170,Seattle,Washington,98101
14,Overcast,2016-02-04 21:53:00,43.0,,-,83,N/A,30.39,48.0,,1:53 PM,10.0,SE,9.2,140,Seattle,Washington,98101
