,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimePDT,TimePST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
10,Clear,2016-02-08 18:47:00,26.1,,-,13,N/A,30.13,82.9,,10:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-02-08 19:47:00,23.0,,-,10,N/A,30.11,84.9,,11:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-02-08 20:47:00,24.1,,-,10,N/A,30.09,88.0,,12:47 PM,10.0,ENE,5.8,70,Los Angeles,California,90001
13,Clear,2016-02-08 21:47:00,21.9,,-,10,N/A,30.07,86.0,,1:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-02-08 22:47:00,21.9,,-,9,N/A,30.06,87.1,,2:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-02-08 23:47:00,24.1,,-,10,N/A,30.06,86.0,,3:47 PM,10.0,Variable,4.6,0,Los Angeles,California,90001
16,Clear,2016-02-09 00:47:00,28.9,,-,14,N/A,30.06,84.0,,4:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-02-09 01:47:00,33.1,,-,19,N/A,30.08,78.1,,5:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-02-09 02:47:00,30.9,,-,21,N/A,30.09,73.9,,6:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-02-09 03:47:00,33.1,,-,25,N/A,30.09,71.1,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-09 04:47:00,35.1,,-,30,N/A,30.11,68.0,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-09 05:47:00,36.0,,-,34,N/A,30.12,64.9,,9:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-02-09 06:47:00,35.1,,-,33,N/A,30.12,64.9,,10:47 PM,10.0,East,3.5,100,Los Angeles,California,90001
23,Clear,2016-02-09 07:47:00,34.0,,-,35,N/A,30.12,62.1,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-09 08:47:00,33.1,,-,35,N/A,30.12,61.0,,12:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-02-09 09:47:00,30.9,,-,35,N/A,30.11,59.0,,1:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-02-09 10:47:00,33.1,,-,40,N/A,30.11,57.0,,2:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-02-09 11:47:00,32.0,,-,40,N/A,30.10,55.9,,3:47 AM,10.0,NNE,3.5,20,Los Angeles,California,90001
4,Clear,2016-02-09 12:47:00,28.9,,-,33,N/A,30.11,57.9,,4:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-02-09 13:47:00,30.0,,-,36,N/A,30.12,57.0,,5:47 AM,10.0,North,3.5,10,Los Angeles,California,90001
6,Clear,2016-02-09 14:47:00,28.9,,-,31,N/A,30.14,60.1,,6:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
7,Clear,2016-02-09 15:47:00,30.0,,-,28,N/A,30.15,64.0,,7:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-02-09 16:47:00,30.0,,-,22,N/A,30.16,71.1,,8:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
9,Clear,2016-02-09 17:47:00,30.0,,-,16,N/A,30.16,80.1,,9:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-02-09 18:47:00,28.9,,-,14,N/A,30.14,82.9,,10:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Haze,2016-02-09 19:47:00,28.9,,-,12,N/A,30.11,87.1,,11:47 AM,5.0,WSW,3.5,250,Los Angeles,California,90001
12,Clear,2016-02-09 20:47:00,24.1,,-,10,N/A,30.07,88.0,,12:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-02-09 21:47:00,27.0,,-,11,N/A,30.05,88.0,,1:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-02-09 22:47:00,26.1,,-,11,N/A,30.04,88.0,,2:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-02-09 23:47:00,30.0,,-,13,N/A,30.05,86.0,,3:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
16,Clear,2016-02-10 00:47:00,30.0,,-,15,N/A,30.06,82.9,,4:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-02-10 01:47:00,30.9,,-,19,N/A,30.06,77.0,,5:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-02-10 02:47:00,32.0,,-,22,N/A,30.06,73.0,,6:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-02-10 03:47:00,37.0,,-,29,N/A,30.09,71.1,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-10 04:47:00,39.0,,-,36,N/A,30.09,66.9,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-10 05:47:00,39.9,,-,40,N/A,30.09,64.9,,9:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-02-10 06:47:00,41.0,,-,43,N/A,30.09,64.0,,10:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-02-10 07:47:00,35.1,,-,34,N/A,30.10,64.0,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-10 08:47:00,37.9,,-,42,N/A,30.11,61.0,,12:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-02-10 09:47:00,30.9,,-,27,N/A,30.10,66.0,,1:47 AM,10.0,ENE,3.5,70,Los Angeles,California,90001
2,Clear,2016-02-10 10:47:00,28.0,,-,24,N/A,30.10,66.0,,2:47 AM,10.0,North,3.5,10,Los Angeles,California,90001
3,Clear,2016-02-10 11:47:00,28.9,,-,28,N/A,30.10,63.0,,3:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
4,Clear,2016-02-10 12:47:00,28.9,,-,29,N/A,30.11,62.1,,4:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-02-10 13:47:00,28.9,,-,29,N/A,30.11,62.1,,5:47 AM,10.0,NE,3.5,40,Los Angeles,California,90001
6,Clear,2016-02-10 14:47:00,28.9,,-,30,N/A,30.12,61.0,,6:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
7,Clear,2016-02-10 15:47:00,28.9,,-,27,N/A,30.13,64.0,,7:47 AM,10.0,Variable,3.5,0,Los Angeles,California,90001
8,Clear,2016-02-10 16:47:00,33.1,,-,26,N/A,30.14,70.0,,8:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-02-10 17:47:00,28.9,,-,18,N/A,30.15,75.9,,9:47 AM,8.0,NNE,3.5,20,Los Angeles,California,90001
10,Clear,2016-02-10 18:47:00,27.0,,-,13,N/A,30.14,82.0,,10:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-02-10 19:47:00,32.0,,-,14,N/A,30.12,86.0,,11:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-02-10 20:47:00,27.0,,-,11,N/A,30.07,88.0,,12:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-02-10 21:47:00,25.0,,-,11,N/A,30.06,84.9,,1:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-02-10 22:47:00,37.9,,-,18,N/A,30.04,86.0,,2:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-02-10 23:47:00,37.9,,-,21,N/A,30.05,81.0,,3:47 PM,10.0,Variable,3.5,0,Los Angeles,California,90001
16,Clear,2016-02-11 00:47:00,37.0,,-,26,N/A,30.06,73.9,,4:47 PM,10.0,West,5.8,280,Los Angeles,California,90001
17,Clear,2016-02-11 01:47:00,37.9,,-,31,N/A,30.07,70.0,,5:47 PM,10.0,Variable,3.5,0,Los Angeles,California,90001
18,Clear,2016-02-11 02:47:00,39.0,,-,35,N/A,30.08,68.0,,6:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-02-11 03:47:00,39.0,,-,37,N/A,30.08,66.0,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-11 04:47:00,41.0,,-,43,N/A,30.08,64.0,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-11 05:47:00,42.1,,-,48,N/A,30.09,62.1,,9:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-02-11 06:47:00,41.0,,-,46,N/A,30.09,62.1,,10:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-02-11 07:47:00,35.1,,-,34,N/A,30.08,64.0,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-11 08:47:00,34.0,,-,33,N/A,30.08,64.0,,12:47 AM,10.0,NNE,3.5,20,Los Angeles,California,90001
1,Clear,2016-02-11 09:47:00,34.0,,-,33,N/A,30.07,64.0,,1:47 AM,10.0,NE,3.5,40,Los Angeles,California,90001
2,Clear,2016-02-11 10:47:00,34.0,,-,34,N/A,30.06,63.0,,2:47 AM,10.0,North,3.5,10,Los Angeles,California,90001
3,Clear,2016-02-11 11:47:00,33.1,,-,34,N/A,30.06,62.1,,3:47 AM,10.0,North,3.5,10,Los Angeles,California,90001
4,Clear,2016-02-11 12:47:00,32.0,,-,32,N/A,30.06,62.1,,4:47 AM,10.0,NE,3.5,40,Los Angeles,California,90001
5,Clear,2016-02-11 13:47:00,30.9,,-,31,N/A,30.07,62.1,,5:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Haze,2016-02-11 14:47:00,30.9,,-,31,N/A,30.08,62.1,,6:47 AM,6.0,NNE,3.5,20,Los Angeles,California,90001
7,Clear,2016-02-11 15:47:00,30.9,,-,28,N/A,30.09,64.9,,7:47 AM,10.0,North,3.5,10,Los Angeles,California,90001
8,Clear,2016-02-11 16:47:00,30.0,,-,21,N/A,30.10,72.0,,8:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
9,Clear,2016-02-11 17:47:00,30.0,,-,18,N/A,30.10,77.0,,9:47 AM,10.0,Variable,4.6,0,Los Angeles,California,90001
10,Clear,2016-02-11 18:47:00,28.0,,-,14,N/A,30.11,82.0,,10:47 AM,10.0,Variable,4.6,0,Los Angeles,California,90001
11,Clear,2016-02-11 19:47:00,27.0,,-,12,N/A,30.08,84.9,,11:47 AM,10.0,East,4.6,100,Los Angeles,California,90001
12,Clear,2016-02-11 20:47:00,28.0,,-,12,N/A,30.05,87.1,,12:47 PM,10.0,SSE,5.8,150,Los Angeles,California,90001
13,Clear,2016-02-11 21:47:00,28.0,,-,12,N/A,30.03,86.0,,1:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-02-11 22:47:00,41.0,,-,23,N/A,30.03,82.0,,2:47 PM,10.0,Variable,3.5,0,Los Angeles,California,90001
15,Clear,2016-02-11 23:47:00,39.0,,-,25,N/A,30.05,78.1,,3:47 PM,10.0,Variable,3.5,0,Los Angeles,California,90001
16,Clear,2016-02-12 00:47:00,39.0,,-,29,N/A,30.06,73.0,,4:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-02-12 01:47:00,36.0,,-,29,N/A,30.07,70.0,,5:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-02-12 02:47:00,37.0,,-,32,N/A,30.09,68.0,,6:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-02-12 03:47:00,37.9,,-,36,N/A,30.09,66.0,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-12 04:47:00,39.9,,-,40,N/A,30.10,64.9,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-12 05:47:00,41.0,,-,45,N/A,30.09,63.0,,9:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-02-12 06:47:00,41.0,,-,46,N/A,30.10,62.1,,10:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-02-12 07:47:00,42.1,,-,51,N/A,30.10,60.1,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-12 08:47:00,42.1,,-,53,N/A,30.10,59.0,,12:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-02-12 09:47:00,41.0,,-,53,N/A,30.09,57.9,,1:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-02-12 10:47:00,37.9,,-,42,N/A,30.08,61.0,,2:47 AM,10.0,NNE,3.5,30,Los Angeles,California,90001
3,Clear,2016-02-12 11:47:00,37.9,,-,49,N/A,30.07,57.0,,3:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-02-12 12:47:00,39.0,,-,53,N/A,30.07,55.9,,4:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-02-12 13:47:00,37.0,,-,46,N/A,30.08,57.9,,5:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-02-12 14:47:00,36.0,,-,45,N/A,30.09,57.0,,6:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-02-12 15:47:00,37.0,,-,41,N/A,30.10,61.0,,7:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-02-12 16:47:00,42.1,,-,39,N/A,30.11,68.0,,8:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-02-12 17:47:00,35.1,,-,23,N/A,30.10,75.0,,9:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-02-12 18:47:00,33.1,,-,18,N/A,30.09,80.1,,10:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-02-12 19:47:00,28.9,,-,14,N/A,30.07,84.0,,11:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-02-12 20:47:00,30.9,,-,14,N/A,30.04,84.9,,12:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-02-12 21:47:00,45.0,,-,25,N/A,30.01,84.0,,1:47 PM,10.0,West,3.5,270,Los Angeles,California,90001
14,Clear,2016-02-12 22:47:00,41.0,,-,25,N/A,30.01,80.1,,2:47 PM,8.0,North,-9999.0,0,Los Angeles,California,90001
15,Clear,2016-02-12 23:47:00,37.0,,-,23,N/A,30.02,78.1,,3:47 PM,10.0,Variable,3.5,0,Los Angeles,California,90001
16,Clear,2016-02-13 00:47:00,46.0,,-,38,N/A,30.03,73.0,,4:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-02-13 01:47:00,45.0,,-,43,N/A,30.04,68.0,,5:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-02-13 02:47:00,46.9,,-,52,N/A,30.05,64.9,,6:47 PM,10.0,West,3.5,270,Los Angeles,California,90001
19,Clear,2016-02-13 03:47:00,50.0,,-,65,N/A,30.05,62.1,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-13 04:47:00,53.1,,-,75,N/A,30.06,61.0,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-13 05:47:00,54.0,,-,80,N/A,30.07,60.1,,9:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
22,Clear,2016-02-13 06:47:00,54.0,,-,83,N/A,30.08,59.0,,10:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
23,Clear,2016-02-13 07:47:00,53.1,,-,84,N/A,30.08,57.9,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-13 08:47:00,53.1,,-,87,N/A,30.07,57.0,,12:47 AM,9.0,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-02-13 09:47:00,53.1,,-,87,N/A,30.07,57.0,,1:47 AM,8.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-02-13 10:47:00,52.0,,-,89,N/A,30.07,55.0,,2:47 AM,8.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-02-13 11:47:00,51.1,,-,90,N/A,30.07,54.0,,3:47 AM,8.0,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-02-13 12:47:00,50.0,,-,89,N/A,30.07,53.1,,4:47 AM,8.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-02-13 13:47:00,48.9,,-,89,N/A,30.09,52.0,,5:47 AM,9.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-02-13 14:47:00,48.9,,-,89,N/A,30.10,52.0,,6:47 AM,9.0,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-02-13 15:47:00,48.9,,-,83,N/A,30.10,54.0,,7:47 AM,10.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-02-13 16:47:00,50.0,,-,67,N/A,30.09,61.0,,8:47 AM,7.0,Calm,Calm,0,Los Angeles,California,90001
9,Haze,2016-02-13 17:47:00,46.9,,-,49,N/A,30.09,66.9,,9:47 AM,5.0,Calm,Calm,0,Los Angeles,California,90001
10,Haze,2016-02-13 18:47:00,45.0,,-,37,N/A,30.07,73.0,,10:47 AM,5.0,Calm,Calm,0,Los Angeles,California,90001
11,Haze,2016-02-13 19:47:00,52.0,,-,44,N/A,30.04,75.0,,11:47 AM,5.0,Calm,Calm,0,Los Angeles,California,90001
12,Haze,2016-02-13 20:47:00,52.0,,-,46,N/A,30.04,73.9,,12:47 PM,5.0,Variable,3.5,0,Los Angeles,California,90001
13,Haze,2016-02-13 21:47:00,51.1,,-,53,N/A,30.04,69.1,,1:47 PM,5.0,Variable,3.5,0,Los Angeles,California,90001
14,Haze,2016-02-13 22:47:00,48.0,,-,44,N/A,30.03,71.1,,2:47 PM,5.0,Variable,3.5,0,Los Angeles,California,90001
15,Haze,2016-02-13 23:47:00,51.1,,-,57,N/A,30.02,66.9,,3:47 PM,6.0,Variable,4.6,0,Los Angeles,California,90001
16,Haze,2016-02-14 00:47:00,52.0,,-,67,N/A,30.03,63.0,,4:47 PM,5.0,Variable,3.5,0,Los Angeles,California,90001
17,Haze,2016-02-14 01:47:00,51.1,,-,70,N/A,30.02,61.0,,5:47 PM,5.0,West,4.6,270,Los Angeles,California,90001
18,Haze,2016-02-14 02:47:00,52.0,,-,78,N/A,30.04,59.0,,6:47 PM,5.0,Calm,Calm,0,Los Angeles,California,90001
19,Haze,2016-02-14 03:47:00,52.0,,-,83,N/A,30.04,57.0,,7:47 PM,4.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-14 04:47:00,52.0,,-,89,N/A,30.05,55.0,,8:47 PM,3.0,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-14 05:14:00,52.0,,-,89,N/A,30.05,55.0,,9:14 PM,2.5,Calm,Calm,0,Los Angeles,California,90001
22,Partly Cloudy,2016-02-14 05:21:00,52.0,,-,93,N/A,30.05,54.0,,9:21 PM,2.0,Variable,3.5,0,Los Angeles,California,90001
23,Scattered Clouds,2016-02-14 05:26:00,52.0,,-,93,N/A,30.06,54.0,,9:26 PM,1.8,Calm,Calm,0,Los Angeles,California,90001
24,Mostly Cloudy,2016-02-14 05:29:00,52.0,,-,93,N/A,30.06,54.0,,9:29 PM,1.5,Calm,Calm,0,Los Angeles,California,90001
25,Mostly Cloudy,2016-02-14 05:39:00,53.1,,-,97,N/A,30.06,54.0,,9:39 PM,0.8,Calm,Calm,0,Los Angeles,California,90001
26,Fog,2016-02-14 05:47:00,53.1,Fog,-,100,N/A,30.07,53.1,,9:47 PM,0.5,Calm,Calm,0,Los Angeles,California,90001
27,Mostly Cloudy,2016-02-14 06:01:00,53.1,,-,97,N/A,30.07,54.0,,10:01 PM,1.2,Calm,Calm,0,Los Angeles,California,90001
28,Scattered Clouds,2016-02-14 06:12:00,52.0,,-,96,N/A,30.06,53.1,,10:12 PM,1.8,Calm,Calm,0,Los Angeles,California,90001
29,Mist,2016-02-14 06:30:00,52.0,,-,96,N/A,30.06,53.1,,10:30 PM,1.0,Calm,Calm,0,Los Angeles,California,90001
30,Fog,2016-02-14 06:34:00,52.0,Fog,-,96,N/A,30.06,53.1,,10:34 PM,0.5,Calm,Calm,0,Los Angeles,California,90001
31,Fog,2016-02-14 06:47:00,52.0,Fog,-,96,N/A,30.06,53.1,,10:47 PM,0.2,Calm,Calm,0,Los Angeles,California,90001
32,Mostly Cloudy,2016-02-14 06:59:00,52.0,,-,96,N/A,30.06,53.1,,10:59 PM,1.2,Calm,Calm,0,Los Angeles,California,90001
33,Scattered Clouds,2016-02-14 07:05:00,52.0,,-,96,N/A,30.06,53.1,,11:05 PM,1.5,Calm,Calm,0,Los Angeles,California,90001
34,Clear,2016-02-14 07:20:00,52.0,,-,96,N/A,30.05,53.1,,11:20 PM,2.0,Calm,Calm,0,Los Angeles,California,90001
35,Clear,2016-02-14 07:47:00,52.0,,-,96,N/A,30.05,53.1,,11:47 PM,2.5,Calm,Calm,0,Los Angeles,California,90001
0,Clear,2016-02-14 08:47:00,50.0,,-,93,N/A,30.05,52.0,,12:47 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
1,Clear,2016-02-14 08:50:00,50.0,,-,89,N/A,30.05,53.1,,12:50 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
2,Clear,2016-02-14 09:47:00,48.9,,-,89,N/A,30.05,52.0,,1:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
3,Clear,2016-02-14 10:26:00,48.9,,-,92,N/A,30.05,51.1,,2:26 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
4,Clear,2016-02-14 10:37:00,48.9,,-,92,N/A,30.04,51.1,,2:37 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
5,Clear,2016-02-14 10:47:00,48.9,,-,92,N/A,30.04,51.1,,2:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
6,Clear,2016-02-14 11:09:00,48.9,,-,92,N/A,30.04,51.1,,3:09 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
7,Clear,2016-02-14 11:17:00,48.9,,-,92,N/A,30.04,51.1,,3:17 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
8,Clear,2016-02-14 11:47:00,48.0,,-,93,N/A,30.04,50.0,,3:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
9,Clear,2016-02-14 11:55:00,48.0,,-,93,N/A,30.03,50.0,,3:55 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
10,Clear,2016-02-14 12:13:00,48.0,,-,97,N/A,30.04,48.9,,4:13 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
11,Clear,2016-02-14 12:47:00,46.9,,-,89,N/A,30.04,50.0,,4:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
12,Clear,2016-02-14 12:51:00,46.9,,-,93,N/A,30.04,48.9,,4:51 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
13,Clear,2016-02-14 12:57:00,46.9,,-,93,N/A,30.04,48.9,,4:57 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
14,Clear,2016-02-14 13:47:00,46.0,,-,93,N/A,30.04,48.0,,5:47 AM,4.0,Calm,Calm,0,Los Angeles,California,90001
15,Clear,2016-02-14 14:47:00,45.0,,-,89,N/A,30.05,48.0,,6:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
16,Clear,2016-02-14 15:01:00,46.9,,-,93,N/A,30.05,48.9,,7:01 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
17,Clear,2016-02-14 15:06:00,46.0,,-,90,N/A,30.04,48.9,,7:06 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
18,Clear,2016-02-14 15:47:00,48.0,,-,86,N/A,30.05,52.0,,7:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
19,Clear,2016-02-14 16:08:00,50.0,,-,89,N/A,30.06,53.1,,8:08 AM,2.0,Calm,Calm,0,Los Angeles,California,90001
20,Clear,2016-02-14 16:13:00,51.1,,-,93,N/A,30.06,53.1,,8:13 AM,1.5,Calm,Calm,0,Los Angeles,California,90001
21,Clear,2016-02-14 16:35:00,52.0,,-,87,N/A,30.05,55.9,,8:35 AM,2.0,Calm,Calm,0,Los Angeles,California,90001
22,Haze,2016-02-14 16:47:00,52.0,,-,81,N/A,30.05,57.9,,8:47 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
23,Haze,2016-02-14 17:01:00,50.0,,-,72,N/A,30.05,59.0,,9:01 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
24,Haze,2016-02-14 17:28:00,50.0,,-,65,N/A,30.05,62.1,,9:28 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
25,Haze,2016-02-14 17:47:00,51.1,,-,63,N/A,30.05,64.0,,9:47 AM,2.5,Calm,Calm,0,Los Angeles,California,90001
26,Haze,2016-02-14 18:00:00,50.0,,-,58,N/A,30.05,64.9,,10:00 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
27,Haze,2016-02-14 18:47:00,48.9,,-,45,N/A,30.04,71.1,,10:47 AM,3.0,Calm,Calm,0,Los Angeles,California,90001
28,Haze,2016-02-14 19:47:00,48.0,,-,36,N/A,30.02,77.0,,11:47 AM,4.0,Calm,Calm,0,Los Angeles,California,90001
29,Haze,2016-02-14 20:47:00,52.0,,-,42,N/A,29.99,77.0,,12:47 PM,5.0,Calm,Calm,0,Los Angeles,California,90001
30,Clear,2016-02-14 21:47:00,51.1,,-,38,N/A,29.97,79.0,,1:47 PM,7.0,Calm,Calm,0,Los Angeles,California,90001
31,Clear,2016-02-14 22:47:00,48.0,,-,36,N/A,29.95,77.0,,2:47 PM,10.0,WNW,3.5,290,Los Angeles,California,90001
32,Clear,2016-02-14 23:47:00,45.0,,-,33,N/A,29.95,75.9,,3:47 PM,10.0,West,4.6,280,Los Angeles,California,90001
33,Clear,2016-02-15 00:47:00,46.9,,-,37,N/A,29.94,75.0,,4:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
34,Clear,2016-02-15 01:47:00,46.0,,-,42,N/A,29.95,70.0,,5:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
35,Clear,2016-02-15 02:47:00,50.0,,-,54,N/A,29.96,66.9,,6:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
36,Clear,2016-02-15 03:47:00,51.1,,-,65,N/A,29.98,63.0,,7:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
37,Clear,2016-02-15 04:47:00,50.0,,-,56,N/A,29.98,66.0,,8:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
38,Clear,2016-02-15 05:47:00,51.1,,-,70,N/A,29.99,61.0,,9:47 PM,9.0,Calm,Calm,0,Los Angeles,California,90001
39,Clear,2016-02-15 06:47:00,51.1,,-,67,N/A,29.99,62.1,,10:47 PM,9.0,Calm,Calm,0,Los Angeles,California,90001
40,Clear,2016-02-15 07:47:00,51.1,,-,70,N/A,29.99,61.0,,11:47 PM,10.0,Calm,Calm,0,Los Angeles,California,90001
