,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeCDT,TimeCST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
16,Clear,2016-02-06 17:53:00,24.1,,-,73,N/A,30.06,32.0,,11:53 AM,10.0,South,13.8,180,Minneapolis,Minnesota,55401
17,Clear,2016-02-06 18:53:00,25.0,,-,70,N/A,30.01,34.0,,12:53 PM,10.0,South,16.1,180,Minneapolis,Minnesota,55401
18,Clear,2016-02-06 19:53:00,26.1,,-,67,N/A,29.98,36.0,,1:53 PM,10.0,South,11.5,170,Minneapolis,Minnesota,55401
19,Partly Cloudy,2016-02-06 20:53:00,26.1,,-,67,N/A,29.95,36.0,,2:53 PM,10.0,South,15.0,170,Minneapolis,Minnesota,55401
20,Overcast,2016-02-06 21:53:00,26.1,,21.9,70,N/A,29.93,35.1,,3:53 PM,10.0,South,16.1,180,Minneapolis,Minnesota,55401
21,Overcast,2016-02-06 22:53:00,26.1,,-,70,N/A,29.89,35.1,,4:53 PM,10.0,South,12.7,170,Minneapolis,Minnesota,55401
22,Mostly Cloudy,2016-02-06 23:53:00,26.1,,-,70,N/A,29.86,35.1,,5:53 PM,10.0,South,15.0,170,Minneapolis,Minnesota,55401
23,Overcast,2016-02-07 00:53:00,27.0,,-,70,N/A,29.86,36.0,,6:53 PM,10.0,SSW,12.7,210,Minneapolis,Minnesota,55401
24,Light Rain,2016-02-07 01:53:00,28.0,Rain,-,73,0.00,29.85,36.0,,7:53 PM,9.0,SSW,10.4,200,Minneapolis,Minnesota,55401
25,Light Rain,2016-02-07 02:53:00,28.9,Rain,-,78,0.00,29.81,35.1,,8:53 PM,10.0,South,11.5,180,Minneapolis,Minnesota,55401
26,Mostly Cloudy,2016-02-07 03:53:00,28.9,,-,78,0.01,29.80,35.1,,9:53 PM,10.0,South,6.9,190,Minneapolis,Minnesota,55401
27,Mostly Cloudy,2016-02-07 04:53:00,28.0,,-,76,N/A,29.74,35.1,,10:53 PM,10.0,South,11.5,170,Minneapolis,Minnesota,55401
28,Scattered Clouds,2016-02-07 05:53:00,28.0,,-,76,N/A,29.74,35.1,,11:53 PM,10.0,SW,6.9,220,Minneapolis,Minnesota,55401
0,Mostly Cloudy,2016-02-07 06:53:00,28.0,,-,79,N/A,29.71,34.0,,12:53 AM,10.0,SSW,9.2,200,Minneapolis,Minnesota,55401
1,Overcast,2016-02-07 07:53:00,28.0,,-,79,0.00,29.70,34.0,,1:53 AM,10.0,SW,3.5,230,Minneapolis,Minnesota,55401
2,Clear,2016-02-07 08:53:00,27.0,,-,82,0.00,29.67,32.0,,2:53 AM,10.0,South,6.9,190,Minneapolis,Minnesota,55401
3,Clear,2016-02-07 09:53:00,26.1,,-,79,N/A,29.65,32.0,,3:53 AM,10.0,SW,9.2,230,Minneapolis,Minnesota,55401
4,Mostly Cloudy,2016-02-07 10:53:00,28.9,,-,76,N/A,29.64,36.0,,4:53 AM,10.0,WSW,10.4,250,Minneapolis,Minnesota,55401
5,Mostly Cloudy,2016-02-07 11:53:00,28.9,,-,76,N/A,29.63,36.0,,5:53 AM,10.0,SW,10.4,230,Minneapolis,Minnesota,55401
6,Overcast,2016-02-07 12:28:00,28.9,,-,70,N/A,29.61,37.9,,6:28 AM,10.0,West,16.1,260,Minneapolis,Minnesota,55401
7,Overcast,2016-02-07 12:45:00,28.9,,21.9,70,N/A,29.61,37.9,,6:45 AM,10.0,West,15.0,260,Minneapolis,Minnesota,55401
8,Overcast,2016-02-07 12:53:00,28.9,,-,70,N/A,29.64,37.9,,6:53 AM,10.0,West,15.0,260,Minneapolis,Minnesota,55401
9,Scattered Clouds,2016-02-07 13:53:00,28.0,,23.0,68,N/A,29.63,37.9,,7:53 AM,10.0,West,13.8,270,Minneapolis,Minnesota,55401
10,Overcast,2016-02-07 14:53:00,27.0,,21.9,65,N/A,29.63,37.9,,8:53 AM,10.0,West,15.0,260,Minneapolis,Minnesota,55401
11,Scattered Clouds,2016-02-07 15:53:00,26.1,,31.1,58,N/A,29.63,39.9,,9:53 AM,10.0,West,20.7,280,Minneapolis,Minnesota,55401
12,Clear,2016-02-07 16:53:00,25.0,,33.4,53,N/A,29.64,41.0,,10:53 AM,10.0,WNW,19.6,290,Minneapolis,Minnesota,55401
13,Overcast,2016-02-07 17:53:00,25.0,,32.2,55,N/A,29.64,39.9,,11:53 AM,10.0,West,20.7,280,Minneapolis,Minnesota,55401
14,Overcast,2016-02-07 18:53:00,26.1,,27.6,60,N/A,29.63,39.0,,12:53 PM,10.0,WNW,19.6,290,Minneapolis,Minnesota,55401
15,Overcast,2016-02-07 19:53:00,28.0,,28.8,65,N/A,29.61,39.0,,1:53 PM,10.0,West,19.6,270,Minneapolis,Minnesota,55401
16,Overcast,2016-02-07 20:16:00,28.0,,26.5,65,N/A,29.59,39.0,,2:16 PM,10.0,West,21.9,280,Minneapolis,Minnesota,55401
17,Overcast,2016-02-07 20:39:00,28.9,,24.2,67,N/A,29.60,39.0,,2:39 PM,10.0,West,15.0,280,Minneapolis,Minnesota,55401
18,Overcast,2016-02-07 20:48:00,28.4,,25.3,65,N/A,29.59,39.2,,2:48 PM,10.0,West,17.3,270,Minneapolis,Minnesota,55401
19,Overcast,2016-02-07 20:53:00,28.9,,25.3,67,N/A,29.62,39.0,,2:53 PM,10.0,West,15.0,280,Minneapolis,Minnesota,55401
20,Overcast,2016-02-07 21:53:00,30.0,,21.9,73,N/A,29.63,37.9,,3:53 PM,10.0,West,16.1,270,Minneapolis,Minnesota,55401
21,Overcast,2016-02-07 22:06:00,30.0,,-,73,N/A,29.61,37.9,,4:06 PM,10.0,West,15.0,270,Minneapolis,Minnesota,55401
22,Overcast,2016-02-07 22:22:00,30.0,,23.0,73,N/A,29.61,37.9,,4:22 PM,10.0,West,13.8,270,Minneapolis,Minnesota,55401
23,Overcast,2016-02-07 22:30:00,30.0,,23.0,73,N/A,29.61,37.9,,4:30 PM,10.0,West,11.5,270,Minneapolis,Minnesota,55401
24,Overcast,2016-02-07 22:53:00,28.0,,38.0,76,0.00,29.67,35.1,,4:53 PM,10.0,WNW,31.1,300,Minneapolis,Minnesota,55401
25,Overcast,2016-02-07 23:08:00,23.0,,36.8,64,N/A,29.65,34.0,,5:08 PM,10.0,WNW,28.8,300,Minneapolis,Minnesota,55401
26,Light Snow,2016-02-07 23:53:00,23.0,Snow,34.5,72,0.00,29.71,30.9,,5:53 PM,7.0,NW,18.4,310,Minneapolis,Minnesota,55401
27,Light Snow,2016-02-08 00:14:00,23.0,Snow,29.9,75,0.00,29.69,30.0,,6:14 PM,1.8,WNW,24.2,290,Minneapolis,Minnesota,55401
28,Light Snow,2016-02-08 00:21:00,23.0,Snow,35.7,81,0.00,29.70,28.0,,6:21 PM,0.8,WNW,26.5,290,Minneapolis,Minnesota,55401
29,Light Snow,2016-02-08 00:34:00,21.0,Snow,36.8,78,0.00,29.71,27.0,,6:34 PM,2.0,NW,24.2,310,Minneapolis,Minnesota,55401
30,Light Snow,2016-02-08 00:46:00,21.9,Snow,27.6,81,0.00,29.71,27.0,,6:46 PM,1.2,WNW,19.6,300,Minneapolis,Minnesota,55401
31,Light Snow,2016-02-08 00:53:00,21.0,Snow,33.4,81,0.00,29.75,26.1,,6:53 PM,1.2,WNW,25.3,300,Minneapolis,Minnesota,55401
32,Light Snow,2016-02-08 01:22:00,18.0,Snow,36.8,77,0.00,29.73,24.1,,7:22 PM,3.0,NW,20.7,310,Minneapolis,Minnesota,55401
33,Light Snow,2016-02-08 01:32:00,18.0,Snow,33.4,77,0.00,29.73,24.1,,7:32 PM,1.8,NW,24.2,320,Minneapolis,Minnesota,55401
34,Light Snow,2016-02-08 01:53:00,17.1,Snow,34.5,78,0.00,29.77,23.0,,7:53 PM,1.0,NW,26.5,310,Minneapolis,Minnesota,55401
35,Light Snow,2016-02-08 02:11:00,15.1,Snow,34.5,75,0.00,29.74,21.9,,8:11 PM,3.0,NW,17.3,320,Minneapolis,Minnesota,55401
36,Light Snow,2016-02-08 02:17:00,16.0,Snow,28.8,81,0.00,29.74,21.0,,8:17 PM,1.8,NW,19.6,310,Minneapolis,Minnesota,55401
37,Light Snow,2016-02-08 02:39:00,14.0,Snow,34.5,78,0.00,29.74,19.9,,8:39 PM,2.0,WNW,23.0,300,Minneapolis,Minnesota,55401
38,Light Snow,2016-02-08 02:45:00,12.9,Snow,32.2,74,0.00,29.75,19.9,,8:45 PM,3.0,NW,19.6,310,Minneapolis,Minnesota,55401
39,Light Snow,2016-02-08 02:53:00,12.0,Snow,31.1,71,0.00,29.78,19.9,,8:53 PM,4.0,NW,20.7,310,Minneapolis,Minnesota,55401
40,Light Snow,2016-02-08 03:24:00,12.0,Snow,34.5,74,0.00,29.75,19.0,,9:24 PM,2.5,WNW,23.0,300,Minneapolis,Minnesota,55401
41,Light Snow,2016-02-08 03:34:00,10.0,Snow,33.4,68,0.00,29.76,19.0,,9:34 PM,5.0,NW,25.3,310,Minneapolis,Minnesota,55401
42,Light Snow,2016-02-08 03:49:00,10.4,Snow,27.6,73,0.00,29.76,17.6,,9:49 PM,7.0,NW,23.0,320,Minneapolis,Minnesota,55401
43,Overcast,2016-02-08 03:53:00,9.0,,27.6,68,0.00,29.79,18.0,,9:53 PM,8.0,NW,21.9,320,Minneapolis,Minnesota,55401
44,Overcast,2016-02-08 04:35:00,9.0,,-,68,0.00,29.76,18.0,,10:35 PM,10.0,NW,17.3,310,Minneapolis,Minnesota,55401
45,Overcast,2016-02-08 04:53:00,9.0,,24.2,68,0.00,29.80,18.0,,10:53 PM,9.0,NW,15.0,320,Minneapolis,Minnesota,55401
46,Light Snow,2016-02-08 05:09:00,9.0,Snow,21.9,71,0.00,29.77,17.1,,11:09 PM,8.0,NW,16.1,310,Minneapolis,Minnesota,55401
47,Light Snow,2016-02-08 05:53:00,9.0,Snow,-,71,0.00,29.81,17.1,,11:53 PM,6.0,NW,18.4,320,Minneapolis,Minnesota,55401
0,Light Snow,2016-02-08 06:53:00,9.0,Snow,25.3,74,0.00,29.81,16.0,,12:53 AM,5.0,NW,15.0,320,Minneapolis,Minnesota,55401
1,Light Snow,2016-02-08 07:53:00,8.1,Snow,-,74,0.00,29.82,15.1,,1:53 AM,6.0,NW,16.1,320,Minneapolis,Minnesota,55401
2,Light Snow,2016-02-08 08:53:00,7.0,Snow,26.5,70,0.00,29.83,15.1,,2:53 AM,8.0,NW,17.3,320,Minneapolis,Minnesota,55401
3,Overcast,2016-02-08 09:53:00,6.1,,28.8,68,0.00,29.84,15.1,,3:53 AM,9.0,NW,21.9,320,Minneapolis,Minnesota,55401
4,Overcast,2016-02-08 10:06:00,6.1,,26.5,71,0.00,29.81,14.0,,4:06 AM,10.0,NW,16.1,320,Minneapolis,Minnesota,55401
5,Overcast,2016-02-08 10:29:00,6.1,,27.6,71,0.00,29.81,14.0,,4:29 AM,10.0,NW,17.3,320,Minneapolis,Minnesota,55401
6,Overcast,2016-02-08 10:53:00,5.0,,23.0,67,0.00,29.87,14.0,,4:53 AM,10.0,NW,18.4,320,Minneapolis,Minnesota,55401
7,Light Snow,2016-02-08 11:28:00,5.0,Snow,32.2,71,0.00,29.85,12.9,,5:28 AM,6.0,NNW,21.9,330,Minneapolis,Minnesota,55401
8,Light Snow,2016-02-08 11:53:00,5.0,Snow,27.6,71,0.00,29.90,12.9,,5:53 AM,5.0,NNW,18.4,330,Minneapolis,Minnesota,55401
9,Overcast,2016-02-08 12:53:00,3.0,,28.8,67,0.00,29.92,12.0,,6:53 AM,10.0,NNW,23.0,330,Minneapolis,Minnesota,55401
10,Overcast,2016-02-08 13:53:00,1.9,,32.2,67,N/A,29.94,10.9,,7:53 AM,10.0,NNW,24.2,330,Minneapolis,Minnesota,55401
11,Overcast,2016-02-08 14:53:00,1.9,,26.5,67,0.00,29.97,10.9,,8:53 AM,10.0,NNW,17.3,330,Minneapolis,Minnesota,55401
12,Light Snow,2016-02-08 15:19:00,3.0,Snow,24.2,67,0.00,29.92,12.0,,9:19 AM,2.5,NNW,18.4,330,Minneapolis,Minnesota,55401
13,Light Snow,2016-02-08 15:32:00,3.0,Snow,26.5,67,0.00,29.92,12.0,,9:32 AM,4.0,NNW,19.6,330,Minneapolis,Minnesota,55401
14,Overcast,2016-02-08 15:53:00,1.9,,28.8,64,0.00,29.99,12.0,,9:53 AM,10.0,NW,19.6,320,Minneapolis,Minnesota,55401
15,Overcast,2016-02-08 16:53:00,3.0,,27.6,62,N/A,30.00,14.0,,10:53 AM,10.0,NNW,18.4,330,Minneapolis,Minnesota,55401
16,Overcast,2016-02-08 17:39:00,3.9,,24.2,61,0.00,29.95,15.1,,11:39 AM,8.0,NNW,16.1,330,Minneapolis,Minnesota,55401
17,Overcast,2016-02-08 17:53:00,3.9,,27.6,64,0.00,30.00,14.0,,11:53 AM,8.0,NNW,18.4,340,Minneapolis,Minnesota,55401
18,Overcast,2016-02-08 18:44:00,3.0,,27.6,59,0.00,29.93,15.1,,12:44 PM,10.0,NW,20.7,320,Minneapolis,Minnesota,55401
19,Overcast,2016-02-08 18:53:00,3.9,,27.6,61,0.00,29.98,15.1,,12:53 PM,10.0,NNW,16.1,330,Minneapolis,Minnesota,55401
20,Overcast,2016-02-08 19:21:00,5.0,,27.6,62,N/A,29.92,16.0,,1:21 PM,10.0,NW,20.7,320,Minneapolis,Minnesota,55401
21,Overcast,2016-02-08 19:53:00,5.0,,27.6,62,N/A,29.99,16.0,,1:53 PM,10.0,NNW,19.6,330,Minneapolis,Minnesota,55401
22,Light Snow,2016-02-08 20:00:00,7.0,Snow,26.5,68,0.00,29.94,16.0,,2:00 PM,5.0,NW,15.0,320,Minneapolis,Minnesota,55401
23,Overcast,2016-02-08 20:11:00,5.0,,28.8,62,0.00,29.94,16.0,,2:11 PM,9.0,NW,18.4,310,Minneapolis,Minnesota,55401
24,Overcast,2016-02-08 20:53:00,6.1,,29.9,62,0.00,30.00,17.1,,2:53 PM,9.0,NNW,19.6,330,Minneapolis,Minnesota,55401
25,Overcast,2016-02-08 21:53:00,6.1,,27.6,62,0.00,30.01,17.1,,3:53 PM,10.0,NW,20.7,320,Minneapolis,Minnesota,55401
26,Light Snow,2016-02-08 22:53:00,6.1,Snow,31.1,62,0.00,30.01,17.1,,4:53 PM,5.0,NNW,20.7,330,Minneapolis,Minnesota,55401
27,Light Snow,2016-02-08 23:53:00,7.0,Snow,-,68,0.00,30.02,16.0,,5:53 PM,8.0,NNW,15.0,330,Minneapolis,Minnesota,55401
28,Overcast,2016-02-09 00:53:00,6.1,,-,65,0.00,30.03,16.0,,6:53 PM,10.0,NW,17.3,320,Minneapolis,Minnesota,55401
29,Light Snow,2016-02-09 01:32:00,7.0,Snow,24.2,70,0.00,29.96,15.1,,7:32 PM,4.0,NNW,16.1,330,Minneapolis,Minnesota,55401
30,Light Snow,2016-02-09 01:53:00,6.1,Snow,26.5,68,0.00,30.02,15.1,,7:53 PM,7.0,NNW,18.4,330,Minneapolis,Minnesota,55401
31,Overcast,2016-02-09 02:51:00,5.0,,21.9,67,0.00,29.97,14.0,,8:51 PM,10.0,NNW,12.7,330,Minneapolis,Minnesota,55401
32,Overcast,2016-02-09 02:53:00,5.0,,21.9,67,0.00,30.03,14.0,,8:53 PM,10.0,NNW,17.3,330,Minneapolis,Minnesota,55401
33,Light Snow,2016-02-09 03:31:00,3.9,Snow,27.6,64,0.00,29.97,14.0,,9:31 PM,7.0,NNW,19.6,340,Minneapolis,Minnesota,55401
34,Overcast,2016-02-09 03:53:00,5.0,,23.0,67,0.00,30.03,14.0,,9:53 PM,7.0,NNW,17.3,340,Minneapolis,Minnesota,55401
35,Overcast,2016-02-09 04:03:00,3.9,,-,67,N/A,29.98,12.9,,10:03 PM,10.0,NNW,17.3,330,Minneapolis,Minnesota,55401
36,Light Snow,2016-02-09 04:53:00,3.9,Snow,25.3,67,0.00,30.04,12.9,,10:53 PM,7.0,NNW,19.6,330,Minneapolis,Minnesota,55401
37,Overcast,2016-02-09 05:53:00,3.9,,-,67,0.00,30.05,12.9,,11:53 PM,10.0,NNW,12.7,330,Minneapolis,Minnesota,55401
0,Overcast,2016-02-09 06:53:00,3.0,,21.9,67,N/A,30.05,12.0,,12:53 AM,10.0,NNW,12.7,330,Minneapolis,Minnesota,55401
1,Overcast,2016-02-09 07:53:00,1.0,,26.5,64,N/A,30.06,10.9,,1:53 AM,10.0,NNW,16.1,340,Minneapolis,Minnesota,55401
2,Scattered Clouds,2016-02-09 08:53:00,-0.0,,-,67,N/A,30.08,9.0,,2:53 AM,10.0,NNW,10.4,340,Minneapolis,Minnesota,55401
3,Mostly Cloudy,2016-02-09 09:00:00,-0.0,,-,67,N/A,30.02,9.0,,3:00 AM,10.0,NNW,11.5,330,Minneapolis,Minnesota,55401
4,Scattered Clouds,2016-02-09 09:32:00,-0.0,,-,67,N/A,30.03,9.0,,3:32 AM,10.0,NNW,13.8,330,Minneapolis,Minnesota,55401
5,Clear,2016-02-09 09:53:00,-0.0,,27.6,70,N/A,30.09,8.1,,3:53 AM,10.0,NNW,11.5,330,Minneapolis,Minnesota,55401
6,Scattered Clouds,2016-02-09 10:53:00,-0.9,,20.7,70,N/A,30.11,7.0,,4:53 AM,10.0,NNW,13.8,330,Minneapolis,Minnesota,55401
7,Clear,2016-02-09 11:53:00,-2.0,,21.9,69,N/A,30.12,6.1,,5:53 AM,10.0,NNW,13.8,330,Minneapolis,Minnesota,55401
8,Clear,2016-02-09 12:53:00,-2.0,,-,69,N/A,30.14,6.1,,6:53 AM,10.0,NNW,13.8,330,Minneapolis,Minnesota,55401
9,Clear,2016-02-09 13:53:00,-2.9,,21.9,67,N/A,30.16,6.1,,7:53 AM,10.0,NW,13.8,320,Minneapolis,Minnesota,55401
10,Clear,2016-02-09 14:53:00,-2.0,,24.2,67,N/A,30.16,7.0,,8:53 AM,10.0,NNW,18.4,330,Minneapolis,Minnesota,55401
11,Clear,2016-02-09 15:53:00,-0.9,,-,64,N/A,30.18,9.0,,9:53 AM,10.0,NNW,15.0,330,Minneapolis,Minnesota,55401
12,Clear,2016-02-09 16:53:00,-0.9,,-,59,N/A,30.18,10.9,,10:53 AM,10.0,NNW,17.3,330,Minneapolis,Minnesota,55401
13,Clear,2016-02-09 17:53:00,-0.9,,-,54,N/A,30.17,12.9,,11:53 AM,10.0,NW,18.4,310,Minneapolis,Minnesota,55401
14,Clear,2016-02-09 18:53:00,-0.0,,24.2,51,N/A,30.15,15.1,,12:53 PM,10.0,NW,18.4,320,Minneapolis,Minnesota,55401
15,Clear,2016-02-09 19:53:00,-0.0,,27.6,51,N/A,30.14,15.1,,1:53 PM,10.0,NNW,19.6,340,Minneapolis,Minnesota,55401
16,Clear,2016-02-09 20:53:00,-0.0,,25.3,49,N/A,30.15,16.0,,2:53 PM,10.0,NNW,16.1,330,Minneapolis,Minnesota,55401
17,Clear,2016-02-09 21:53:00,-0.0,,-,49,N/A,30.17,16.0,,3:53 PM,10.0,NNW,15.0,330,Minneapolis,Minnesota,55401
18,Clear,2016-02-09 22:53:00,-0.9,,-,49,N/A,30.17,15.1,,4:53 PM,10.0,NNW,15.0,340,Minneapolis,Minnesota,55401
19,Clear,2016-02-09 23:53:00,-2.0,,19.6,49,N/A,30.19,14.0,,5:53 PM,10.0,NW,15.0,320,Minneapolis,Minnesota,55401
20,Clear,2016-02-10 00:53:00,-2.9,,-,49,N/A,30.20,12.9,,6:53 PM,10.0,NNW,10.4,330,Minneapolis,Minnesota,55401
21,Clear,2016-02-10 01:53:00,-0.9,,-,56,N/A,30.20,12.0,,7:53 PM,10.0,NNW,9.2,340,Minneapolis,Minnesota,55401
22,Clear,2016-02-10 02:53:00,-2.0,,-,56,N/A,30.19,10.9,,8:53 PM,10.0,NNW,8.1,340,Minneapolis,Minnesota,55401
23,Clear,2016-02-10 03:53:00,-4.0,,-,53,N/A,30.20,10.0,,9:53 PM,10.0,NNW,9.2,340,Minneapolis,Minnesota,55401
24,Clear,2016-02-10 04:53:00,-4.0,,-,56,N/A,30.21,9.0,,10:53 PM,10.0,NNW,6.9,340,Minneapolis,Minnesota,55401
25,Clear,2016-02-10 05:53:00,-4.0,,-,61,N/A,30.20,7.0,,11:53 PM,10.0,NNW,6.9,340,Minneapolis,Minnesota,55401
0,Clear,2016-02-10 06:53:00,-4.0,,-,63,N/A,30.19,6.1,,12:53 AM,10.0,NNW,4.6,340,Minneapolis,Minnesota,55401
1,Clear,2016-02-10 07:53:00,-5.1,,-,63,N/A,30.18,5.0,,1:53 AM,10.0,North,4.6,360,Minneapolis,Minnesota,55401
2,Clear,2016-02-10 08:53:00,-5.1,,-,66,N/A,30.19,3.9,,2:53 AM,10.0,NW,4.6,320,Minneapolis,Minnesota,55401
3,Clear,2016-02-10 09:53:00,-4.0,,-,66,N/A,30.17,5.0,,3:53 AM,10.0,NNW,5.8,330,Minneapolis,Minnesota,55401
4,Clear,2016-02-10 10:53:00,-4.0,,-,70,N/A,30.17,3.9,,4:53 AM,10.0,North,4.6,10,Minneapolis,Minnesota,55401
5,Clear,2016-02-10 11:53:00,-5.1,,-,66,N/A,30.18,3.9,,5:53 AM,10.0,North,8.1,10,Minneapolis,Minnesota,55401
6,Partly Cloudy,2016-02-10 12:53:00,-5.1,,-,66,N/A,30.17,3.9,,6:53 AM,10.0,NNE,3.5,30,Minneapolis,Minnesota,55401
7,Scattered Clouds,2016-02-10 13:53:00,-6.0,,-,66,N/A,30.18,3.0,,7:53 AM,10.0,North,6.9,360,Minneapolis,Minnesota,55401
8,Mostly Cloudy,2016-02-10 14:53:00,-5.1,,-,66,N/A,30.18,3.9,,8:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
9,Mostly Cloudy,2016-02-10 15:53:00,-5.1,,-,63,N/A,30.19,5.0,,9:53 AM,10.0,North,5.8,350,Minneapolis,Minnesota,55401
10,Overcast,2016-02-10 16:53:00,-5.1,,-,58,N/A,30.18,7.0,,10:53 AM,10.0,NNE,5.8,20,Minneapolis,Minnesota,55401
11,Mostly Cloudy,2016-02-10 17:53:00,-2.9,,-,59,N/A,30.18,9.0,,11:53 AM,10.0,North,8.1,10,Minneapolis,Minnesota,55401
12,Partly Cloudy,2016-02-10 18:53:00,-4.0,,-,53,N/A,30.17,10.0,,12:53 PM,10.0,North,8.1,360,Minneapolis,Minnesota,55401
13,Partly Cloudy,2016-02-10 19:53:00,-4.0,,-,49,N/A,30.16,12.0,,1:53 PM,10.0,NNE,5.8,30,Minneapolis,Minnesota,55401
14,Clear,2016-02-10 20:53:00,-2.9,,-,49,N/A,30.17,12.9,,2:53 PM,10.0,North,8.1,10,Minneapolis,Minnesota,55401
15,Partly Cloudy,2016-02-10 21:53:00,-6.0,,-,44,N/A,30.18,12.0,,3:53 PM,10.0,NNE,9.2,30,Minneapolis,Minnesota,55401
16,Overcast,2016-02-10 22:53:00,-5.1,,-,46,N/A,30.20,12.0,,4:53 PM,10.0,North,6.9,360,Minneapolis,Minnesota,55401
17,Overcast,2016-02-10 23:53:00,-2.9,,-,54,N/A,30.23,10.9,,5:53 PM,10.0,NNE,6.9,20,Minneapolis,Minnesota,55401
18,Overcast,2016-02-11 00:53:00,-2.9,,-,54,N/A,30.27,10.9,,6:53 PM,10.0,NNE,5.8,20,Minneapolis,Minnesota,55401
19,Overcast,2016-02-11 01:53:00,-4.0,,-,51,N/A,30.29,10.9,,7:53 PM,10.0,North,4.6,360,Minneapolis,Minnesota,55401
20,Overcast,2016-02-11 02:53:00,-4.0,,-,51,N/A,30.30,10.9,,8:53 PM,10.0,North,4.6,350,Minneapolis,Minnesota,55401
21,Overcast,2016-02-11 03:53:00,-4.0,,-,51,N/A,30.31,10.9,,9:53 PM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
22,Scattered Clouds,2016-02-11 04:53:00,-4.0,,-,53,N/A,30.32,10.0,,10:53 PM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
23,Clear,2016-02-11 05:53:00,-4.0,,-,63,N/A,30.33,6.1,,11:53 PM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
0,Mostly Cloudy,2016-02-11 06:53:00,-4.0,,-,70,N/A,30.34,3.9,,12:53 AM,10.0,North,3.5,350,Minneapolis,Minnesota,55401
1,Clear,2016-02-11 07:53:00,-4.0,,-,66,N/A,30.34,5.0,,1:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
2,Clear,2016-02-11 08:53:00,-5.1,,-,72,N/A,30.35,1.9,,2:53 AM,10.0,North,3.5,360,Minneapolis,Minnesota,55401
3,Clear,2016-02-11 09:53:00,-5.1,,-,72,N/A,30.35,1.9,,3:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
4,Clear,2016-02-11 10:53:00,-7.1,,-,69,N/A,30.37,1.0,,4:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
5,Clear,2016-02-11 11:53:00,-7.1,,-,79,N/A,30.37,-2.0,,5:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
6,Clear,2016-02-11 12:53:00,-6.0,,-,79,N/A,30.39,-0.9,,6:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
7,Clear,2016-02-11 13:53:00,-5.1,,-,79,N/A,30.39,-0.0,,7:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
8,Clear,2016-02-11 14:53:00,-2.9,,-,73,N/A,30.38,3.9,,8:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
9,Clear,2016-02-11 15:53:00,-2.9,,-,59,N/A,30.38,9.0,,9:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
10,Mostly Cloudy,2016-02-11 16:53:00,-2.9,,-,51,N/A,30.37,12.0,,10:53 AM,10.0,Calm,Calm,0,Minneapolis,Minnesota,55401
11,Overcast,2016-02-11 17:53:00,-2.9,,-,47,N/A,30.35,14.0,,11:53 AM,10.0,WSW,4.6,250,Minneapolis,Minnesota,55401
12,Overcast,2016-02-11 18:53:00,-2.9,,-,45,N/A,30.33,15.1,,12:53 PM,10.0,WSW,4.6,250,Minneapolis,Minnesota,55401
13,Overcast,2016-02-11 19:53:00,-2.0,,-,45,N/A,30.29,16.0,,1:53 PM,10.0,WSW,6.9,250,Minneapolis,Minnesota,55401
14,Overcast,2016-02-11 20:53:00,-0.9,,-,45,N/A,30.28,17.1,,2:53 PM,10.0,South,4.6,180,Minneapolis,Minnesota,55401
15,Overcast,2016-02-11 21:53:00,-0.9,,-,45,N/A,30.28,17.1,,3:53 PM,10.0,SW,8.1,220,Minneapolis,Minnesota,55401
16,Overcast,2016-02-11 22:53:00,1.9,,-,52,N/A,30.29,17.1,,4:53 PM,10.0,WSW,8.1,250,Minneapolis,Minnesota,55401
17,Light Snow,2016-02-11 23:53:00,6.1,Snow,-,65,0.00,30.30,16.0,,5:53 PM,6.0,West,4.6,260,Minneapolis,Minnesota,55401
18,Light Snow,2016-02-12 00:53:00,7.0,Snow,-,68,0.00,30.30,16.0,,6:53 PM,6.0,SW,8.1,220,Minneapolis,Minnesota,55401
19,Light Snow,2016-02-12 01:39:00,8.1,Snow,-,74,0.00,30.23,15.1,,7:39 PM,2.5,SW,6.9,230,Minneapolis,Minnesota,55401
20,Light Snow,2016-02-12 01:53:00,9.0,Snow,-,77,0.00,30.29,15.1,,7:53 PM,3.0,SW,4.6,230,Minneapolis,Minnesota,55401
21,Light Snow,2016-02-12 02:38:00,9.0,Snow,-,77,0.00,30.23,15.1,,8:38 PM,2.5,WSW,5.8,250,Minneapolis,Minnesota,55401
